id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
08_CONFUSE_092,maid,weak,52,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_093,swordsman,mid,55,。,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_094,cool,weak,54,。,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_095,girl,mid,49,？,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_096,knight,strong,53,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_097,maid,weak,47,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_098,mage,mid,49,。,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_099,friend,mid,48,？,YOUON;HATSUON;DAKUON,,4
08_CONFUSE_100,girl,weak,61,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
08_CONFUSE_101,girl,mid,51,？,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_102,boy,mid,47,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_103,friend,weak,45,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_104,teacher,mid,45,。,HATSUON;CHOON;DAKUON,,4
08_CONFUSE_105,swordsman,strong,48,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_106,cool,weak,47,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_107,adventurer,strong,48,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_108,maid,weak,55,？,YOUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_109,mage,mid,45,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_110,artisan,mid,50,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_111,friend,weak,48,。,YOUON;SOKUON;CHOON;DAKUON,,4
08_CONFUSE_112,boy,mid,48,？,YOUON;SOKUON;DAKUON,,4
08_CONFUSE_113,knight,mid,56,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_114,girl,mid,51,？,YOUON;SOKUON;DAKUON;HANDAKUON,,4
08_CONFUSE_115,swordsman,mid,51,？,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_116,boy,weak,52,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_117,cool,mid,54,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_118,friend,mid,53,。,SOKUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_119,teacher,mid,54,？,YOUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_120,girl,mid,59,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
08_CONFUSE_121,adventurer,strong,56,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_122,maid,weak,56,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_123,swordsman,mid,55,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
08_CONFUSE_124,cool,weak,56,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
08_CONFUSE_125,girl,mid,52,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
08_CONFUSE_126,knight,strong,61,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_127,boy,weak,55,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_128,friend,mid,61,。,YOUON;HATSUON;DAKUON,,4
08_CONFUSE_129,teacher,mid,56,？,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_130,girl,weak,63,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_131,adventurer,strong,56,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_132,friend,mid,59,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_133,swordsman,mid,72,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_134,mage,weak,69,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
08_CONFUSE_135,girl,mid,70,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_136,mage,strong,60,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_137,maid,weak,70,。,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_138,knight,mid,64,。,YOUON;SOKUON;DAKUON,,4
08_CONFUSE_139,friend,mid,60,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
08_CONFUSE_140,girl,weak,67,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_141,adventurer,mid,65,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
08_CONFUSE_142,maid,weak,65,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_143,swordsman,mid,70,。,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_144,cool,weak,65,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_145,girl,mid,61,？,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_146,knight,strong,71,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_147,maid,weak,63,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_148,mage,mid,63,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_149,friend,mid,60,？,YOUON;HATSUON;DAKUON,,4
08_CONFUSE_150,girl,weak,74,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
08_CONFUSE_151,girl,mid,50,？,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_152,boy,mid,44,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_153,friend,weak,44,？,YOUON;SOKUON;DAKUON;HANDAKUON,,4
08_CONFUSE_154,teacher,mid,46,。,HATSUON;CHOON;DAKUON,,4
08_CONFUSE_155,swordsman,strong,46,？,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_156,cool,weak,46,。,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_157,adventurer,strong,52,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
08_CONFUSE_158,maid,weak,49,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
08_CONFUSE_159,mage,mid,48,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_160,artisan,mid,45,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_161,friend,weak,50,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_162,boy,mid,41,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_163,knight,mid,44,？,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_164,girl,mid,47,？,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_165,swordsman,mid,46,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_166,boy,weak,57,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_167,cool,mid,50,？,YOUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_168,friend,mid,51,。,SOKUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_169,mage,mid,55,？,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
08_CONFUSE_170,girl,mid,56,。,YOUON;HATSUON;DAKUON,,4
08_CONFUSE_171,adventurer,strong,52,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_172,maid,weak,53,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_173,swordsman,mid,58,。,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_174,cool,weak,53,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON;GAIRAION,,4
08_CONFUSE_175,girl,mid,56,？,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_176,knight,strong,53,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_177,boy,weak,52,。,YOUON;HATSUON;DAKUON,,4
08_CONFUSE_178,friend,mid,47,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_179,teacher,mid,59,？,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
08_CONFUSE_180,girl,weak,53,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_181,adventurer,strong,59,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_182,friend,mid,54,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_183,swordsman,mid,56,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_184,mage,weak,56,。,YOUON;SOKUON;DAKUON,,4
08_CONFUSE_185,girl,mid,59,？,YOUON;SOKUON;CHOON;DAKUON;HANDAKUON,,4
08_CONFUSE_186,mage,strong,61,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_187,maid,weak,57,。,YOUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_188,knight,mid,49,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_189,friend,mid,52,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_190,girl,weak,56,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_191,adventurer,mid,56,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_192,maid,weak,56,？,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_193,swordsman,mid,58,。,SOKUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_194,cool,weak,51,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_195,girl,mid,50,？,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
08_CONFUSE_196,knight,strong,55,？,YOUON;SOKUON;DAKUON,,4
08_CONFUSE_197,maid,weak,53,。,YOUON;SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_198,mage,mid,53,。,SOKUON;HATSUON;DAKUON,,4
08_CONFUSE_199,friend,mid,56,？,YOUON;HATSUON;CHOON;DAKUON,,4
08_CONFUSE_200,girl,weak,53,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
