id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
05_SURPRISE_023,senpai,mid,33,。,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_024,adventurer,strong,32,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_025,girl,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_026,mage,strong,29,？,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_027,friend,strong,33,？,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_028,cool,strong,31,！,HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_029,teacher,strong,32,！,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_030,girl,strong,31,？,YOUON;SOKUON;HATSUON,,4
05_SURPRISE_031,boy,strong,33,！,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_032,knight,mid,36,。,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_033,boy,strong,36,！,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_034,none,strong,31,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_035,friend,strong,31,！,SOKUON;CHOON;DAKUON,,4
05_SURPRISE_036,swordsman,strong,33,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_037,girl,strong,35,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_038,maid,strong,35,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_039,adventurer,strong,31,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_040,boy,strong,32,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_041,boy,strong,37,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_042,mage,strong,33,！,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_043,senpai,mid,33,。,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_044,girl,strong,36,？,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_045,friend,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_046,boy,strong,37,！,SOKUON;DAKUON,,4
05_SURPRISE_047,teacher,strong,33,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_048,girl,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_049,adventurer,strong,33,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_050,cool,strong,35,！,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_051,friend,strong,37,！,YOUON;SOKUON;HATSUON,,4
05_SURPRISE_052,knight,strong,36,！,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_053,none,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_054,artisan,strong,36,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_055,girl,strong,39,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_056,boy,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_057,swordsman,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_058,girl,strong,38,？,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_059,mage,strong,37,。,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_060,none,strong,38,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_061,boy,strong,40,？,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_062,adventurer,strong,37,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_063,girl,strong,35,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_064,teacher,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_065,friend,strong,39,！,YOUON;SOKUON;DAKUON,,4
05_SURPRISE_066,cool,strong,37,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_067,girl,strong,35,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_068,boy,mid,39,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_069,mage,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_070,adventurer,strong,37,？,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_071,artisan,strong,34,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_072,girl,strong,37,？,YOUON;SOKUON;HATSUON;DAKUON;GAIRAION,,4
05_SURPRISE_073,boy,strong,40,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_074,knight,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_075,friend,strong,39,！,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_076,girl,strong,34,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_077,swordsman,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_078,mage,strong,34,。,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_079,girl,strong,29,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_080,teacher,strong,36,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_081,boy,strong,34,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_082,boy,strong,32,！,YOUON;SOKUON;DAKUON,,4
05_SURPRISE_083,friend,strong,33,！,HATSUON;DAKUON,,4
05_SURPRISE_084,adventurer,strong,32,！,SOKUON;DAKUON,,4
05_SURPRISE_085,girl,strong,34,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_086,boy,strong,35,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_087,knight,strong,31,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_088,girl,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_089,cool,strong,36,。,YOUON;DAKUON,,4
05_SURPRISE_090,none,strong,35,！,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_091,teacher,strong,34,？,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_092,swordsman,strong,37,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_093,girl,strong,39,？,YOUON;SOKUON;CHOON;DAKUON,,4
05_SURPRISE_094,friend,strong,37,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_095,mage,strong,33,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_096,senpai,mid,37,。,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_097,boy,strong,36,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_098,friend,strong,35,！,YOUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_099,adventurer,strong,34,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_100,girl,strong,37,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_101,boy,strong,42,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_102,knight,strong,33,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_103,none,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_104,cool,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_105,girl,strong,36,？,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON;GAIRAION,,4
05_SURPRISE_106,boy,strong,34,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_107,girl,strong,37,！,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_108,friend,strong,33,！,SOKUON;DAKUON,,4
05_SURPRISE_109,adventurer,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_110,none,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_111,swordsman,strong,36,？,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_112,mage,weak,35,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_113,teacher,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_114,boy,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_115,girl,strong,38,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_116,cool,strong,38,！,HATSUON;DAKUON,,4
05_SURPRISE_117,maid,strong,36,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_118,friend,strong,38,？,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_119,none,strong,43,！,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_120,knight,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_121,boy,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_122,maid,strong,37,？,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_123,girl,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_124,teacher,mid,37,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_125,swordsman,strong,32,！,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_126,boy,strong,36,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_127,mage,strong,43,。,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_128,senpai,mid,36,。,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_129,adventurer,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_130,girl,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_131,mage,strong,38,？,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_132,friend,strong,36,？,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_133,cool,strong,37,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_134,teacher,strong,39,！,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_135,girl,strong,40,？,SOKUON;DAKUON,,4
05_SURPRISE_136,boy,strong,41,！,SOKUON;DAKUON;HANDAKUON,,4
05_SURPRISE_137,knight,mid,39,。,SOKUON;HATSUON,,4
05_SURPRISE_138,boy,strong,38,！,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_139,none,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_140,friend,strong,38,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_141,swordsman,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_142,girl,strong,40,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_143,maid,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_144,adventurer,strong,38,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_145,boy,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_146,boy,strong,39,！,YOUON;SOKUON;DAKUON;HANDAKUON,,4
05_SURPRISE_147,mage,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_148,senpai,mid,39,。,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_149,girl,strong,36,？,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_150,friend,strong,38,！,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
05_SURPRISE_151,boy,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_152,teacher,strong,37,！,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_153,girl,strong,41,！,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_154,adventurer,strong,44,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_155,cool,strong,39,！,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_156,friend,strong,41,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_157,knight,strong,44,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_158,none,strong,48,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_159,artisan,strong,40,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_160,girl,strong,44,！,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_161,boy,strong,45,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_162,swordsman,strong,41,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_163,girl,strong,42,？,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_164,mage,strong,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_165,none,strong,39,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_166,boy,strong,44,？,YOUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_167,adventurer,strong,38,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_168,girl,strong,38,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
05_SURPRISE_169,teacher,strong,42,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_170,friend,strong,47,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_171,cool,strong,38,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_172,girl,strong,41,！,YOUON;SOKUON;HATSUON;CHOON;HANDAKUON,,4
05_SURPRISE_173,boy,mid,46,。,HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_174,mage,strong,40,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_175,adventurer,strong,37,？,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_176,artisan,strong,32,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_177,girl,strong,38,？,YOUON;SOKUON;HATSUON;DAKUON;GAIRAION,,4
05_SURPRISE_178,boy,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_179,knight,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_180,friend,strong,38,！,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_181,girl,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_182,boy,strong,36,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_183,adventurer,strong,36,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_184,none,strong,34,！,YOUON;SOKUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_185,swordsman,strong,33,？,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_186,mage,weak,31,。,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_187,teacher,strong,36,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_188,friend,strong,34,！,YOUON;SOKUON;DAKUON,,4
05_SURPRISE_189,girl,strong,32,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
05_SURPRISE_190,maid,strong,36,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_191,boy,strong,39,？,SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_192,none,strong,36,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
05_SURPRISE_193,knight,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_194,friend,strong,40,！,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_195,maid,strong,35,？,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_196,girl,strong,39,！,YOUON;SOKUON;DAKUON,,4
05_SURPRISE_197,teacher,mid,38,。,YOUON;SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_198,swordsman,strong,32,！,YOUON;HATSUON;DAKUON,,4
05_SURPRISE_199,boy,strong,32,！,SOKUON;HATSUON;DAKUON,,4
05_SURPRISE_200,mage,strong,41,。,YOUON;SOKUON;HATSUON;DAKUON,,4
