id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
10_EXPLAIN_038,knight,mid,84,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_039,friend,mid,87,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_040,girl,weak,87,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_041,girl,mid,86,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_042,boy,mid,88,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_043,friend,weak,87,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_044,teacher,mid,87,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_045,swordsman,strong,87,。,YOUON;HATSUON;DAKUON,,4
10_EXPLAIN_046,cool,weak,90,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_047,adventurer,strong,87,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_048,maid,weak,87,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_049,mage,mid,87,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_050,artisan,mid,92,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_051,friend,weak,87,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_052,boy,mid,88,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_053,knight,mid,87,。,YOUON;HATSUON;DAKUON,,4
10_EXPLAIN_054,girl,mid,87,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_055,swordsman,mid,89,。,SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_056,boy,weak,89,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_057,cool,mid,94,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_058,friend,mid,88,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_059,teacher,mid,91,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_060,girl,mid,88,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_061,adventurer,strong,88,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_062,maid,weak,94,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
10_EXPLAIN_063,swordsman,mid,87,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_064,cool,weak,99,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_065,girl,mid,96,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_066,knight,strong,89,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_067,boy,weak,92,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_068,friend,mid,97,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_069,teacher,mid,96,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_070,girl,weak,92,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_071,adventurer,strong,91,。,YOUON;HATSUON;DAKUON,,4
10_EXPLAIN_072,friend,mid,99,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_073,swordsman,mid,91,。,YOUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_074,mage,weak,92,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_075,girl,mid,101,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_076,mage,strong,98,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_077,maid,weak,98,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_078,knight,mid,99,。,YOUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_079,friend,mid,103,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_080,girl,weak,104,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_081,girl,mid,100,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_082,boy,mid,104,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_083,friend,weak,106,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_084,teacher,mid,104,。,YOUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_085,swordsman,strong,103,。,YOUON;SOKUON;HATSUON;DAKUON;GAIRAION,,4
10_EXPLAIN_086,cool,weak,103,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_087,adventurer,strong,103,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_088,maid,weak,106,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_089,mage,mid,99,。,YOUON;HATSUON;DAKUON,,4
10_EXPLAIN_090,artisan,mid,102,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_091,friend,weak,99,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_092,boy,mid,100,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_093,knight,mid,100,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_094,girl,mid,101,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_095,swordsman,mid,100,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_096,boy,weak,107,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
10_EXPLAIN_097,cool,mid,104,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_098,friend,mid,108,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_099,teacher,mid,103,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_100,girl,mid,109,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_101,boy,mid,96,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_102,adventurer,strong,85,。,YOUON;HATSUON;DAKUON,,4
10_EXPLAIN_103,girl,weak,92,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_104,cool,mid,95,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_105,knight,mid,89,。,YOUON;HATSUON;DAKUON,,4
10_EXPLAIN_106,friend,mid,107,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_107,mage,weak,89,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_108,artisan,mid,99,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_109,maid,weak,90,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_110,teacher,mid,95,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_111,swordsman,strong,83,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_112,boy,weak,97,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
10_EXPLAIN_113,girl,mid,88,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_114,friend,mid,98,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_115,teacher,mid,96,。,YOUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_116,adventurer,strong,102,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_117,knight,mid,90,。,YOUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_118,cool,weak,103,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
10_EXPLAIN_119,girl,mid,92,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_120,mage,mid,93,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_121,boy,mid,103,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_122,adventurer,strong,97,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_123,girl,weak,99,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_124,boy,mid,103,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_125,knight,mid,104,。,YOUON;SOKUON;HATSUON;DAKUON;GAIRAION,,4
10_EXPLAIN_126,cool,weak,103,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_127,mage,mid,104,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_128,artisan,mid,108,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_129,maid,weak,109,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_130,teacher,mid,112,。,YOUON;HATSUON;DAKUON,,4
10_EXPLAIN_131,swordsman,strong,107,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_132,boy,weak,112,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_133,girl,mid,110,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_134,friend,mid,119,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_135,teacher,mid,114,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_136,adventurer,strong,114,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_137,knight,mid,113,。,YOUON;SOKUON;HATSUON;DAKUON;GAIRAION,,4
10_EXPLAIN_138,cool,weak,118,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_139,girl,mid,116,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_140,mage,mid,123,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_141,boy,mid,118,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_142,adventurer,strong,108,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_143,girl,weak,100,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_144,boy,mid,110,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_145,knight,mid,114,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_146,cool,weak,123,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_147,mage,mid,110,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_148,artisan,mid,115,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_149,maid,weak,115,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
10_EXPLAIN_150,teacher,mid,120,。,YOUON;SOKUON;HATSUON;DAKUON;GAIRAION,,4
10_EXPLAIN_151,swordsman,strong,109,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_152,boy,weak,118,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_153,girl,mid,114,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_154,friend,mid,115,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_155,teacher,mid,120,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_156,adventurer,strong,111,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_157,knight,mid,117,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_158,cool,weak,121,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_159,girl,mid,122,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_160,mage,mid,115,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_161,boy,mid,112,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_162,adventurer,strong,118,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_163,girl,weak,115,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_164,boy,mid,124,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
10_EXPLAIN_165,knight,mid,118,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_166,cool,weak,129,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_167,mage,mid,126,。,YOUON;SOKUON;HATSUON;DAKUON;GAIRAION,,4
10_EXPLAIN_168,artisan,mid,124,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_169,maid,weak,124,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_170,teacher,mid,131,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_171,swordsman,strong,126,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_172,boy,weak,123,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_173,girl,mid,128,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_174,friend,mid,125,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_175,teacher,mid,131,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_176,adventurer,strong,127,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_177,knight,mid,132,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_178,cool,weak,132,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_179,girl,mid,135,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_180,mage,mid,133,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_181,boy,mid,107,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_182,adventurer,strong,110,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
10_EXPLAIN_183,girl,weak,102,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_184,boy,mid,106,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
10_EXPLAIN_185,knight,mid,114,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_186,cool,weak,114,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_187,mage,mid,116,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_188,artisan,mid,120,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_189,maid,weak,129,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_190,teacher,mid,114,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_191,swordsman,strong,115,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_192,girl,mid,122,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_193,friend,mid,127,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_194,teacher,mid,123,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
10_EXPLAIN_195,adventurer,strong,124,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_196,boy,mid,103,。,YOUON;SOKUON;HATSUON;DAKUON,,4
10_EXPLAIN_197,teacher,mid,109,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
10_EXPLAIN_198,knight,mid,110,。,YOUON;HATSUON;DAKUON,,4
10_EXPLAIN_199,girl,mid,113,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
10_EXPLAIN_200,cool,weak,113,。,YOUON;SOKUON;HATSUON;DAKUON,,4
