id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
01_JOY_103,teacher,strong,31,！,YOUON;SOKUON;HATSUON;DAKUON,,4
01_JOY_104,adventurer,strong,24,。,SOKUON;HATSUON;DAKUON;HANDAKUON,P10,3
01_JOY_105,mage,mid,34,。,YOUON;SOKUON;HATSUON;DAKUON,,4
01_JOY_106,cool,weak,27,。,HATSUON;DAKUON,,3
01_JOY_107,girl,strong,31,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
01_JOY_108,swordsman,strong,26,！,SOKUON;DAKUON,P09,3
01_JOY_109,maid,weak,20,。,SOKUON;DAKUON,P02,4
01_JOY_110,senpai,strong,29,。,YOUON;HATSUON;DAKUON,,4
01_JOY_111,senpai,mid,33,。,YOUON;SOKUON;HATSUON;DAKUON,,4
01_JOY_112,mage,weak,24,。,SOKUON;HATSUON;DAKUON,P08,5
01_JOY_113,butler,weak,35,。,SOKUON;CHOON;DAKUON;HANDAKUON,,3
01_JOY_114,maid,mid,37,。,YOUON;SOKUON;HATSUON;DAKUON,,4
01_JOY_115,girl,strong,33,！,YOUON;SOKUON;HATSUON;DAKUON,,3
01_JOY_116,adventurer,weak,31,。,HATSUON;CHOON;DAKUON,,4
01_JOY_117,artisan,strong,31,。,SOKUON;HATSUON;DAKUON,,4
01_JOY_118,friend,strong,35,！,HATSUON;CHOON;DAKUON,,3
01_JOY_119,adventurer,weak,27,。,SOKUON;DAKUON,,5
01_JOY_120,adventurer,strong,28,！,DAKUON,,4
01_JOY_121,girl,strong,28,！,SOKUON;CHOON;DAKUON,,4
01_JOY_122,girl,mid,32,。,YOUON;HATSUON;DAKUON,,4
01_JOY_123,girl,strong,28,！,SOKUON;HATSUON;DAKUON,,4
01_JOY_124,friend,weak,29,。,SOKUON;HATSUON;DAKUON,,4
01_JOY_125,boy,strong,29,！,YOUON;SOKUON;HATSUON;DAKUON,,3
01_JOY_126,artisan,strong,32,！,SOKUON;CHOON;DAKUON,,3
01_JOY_127,boy,strong,31,！,YOUON;SOKUON;HATSUON;DAKUON,,4
01_JOY_128,adventurer,weak,28,。,YOUON;SOKUON;DAKUON;HANDAKUON,,4
01_JOY_129,none,strong,28,！,YOUON;SOKUON;DAKUON,,5
01_JOY_130,maid,mid,33,。,YOUON;SOKUON;CHOON;DAKUON,,5
01_JOY_131,girl,weak,36,。,DAKUON,,4
01_JOY_132,artisan,strong,32,！,SOKUON;HATSUON;DAKUON,,3
01_JOY_133,friend,mid,29,。,HATSUON;DAKUON,,5
01_JOY_134,girl,strong,34,！,YOUON;HATSUON;DAKUON,,4
01_JOY_135,knight,strong,34,！,YOUON;HATSUON;DAKUON,,3
01_JOY_136,teacher,mid,37,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,5
01_JOY_137,girl,weak,30,。,DAKUON,,4
01_JOY_138,mage,weak,31,。,DAKUON,,5
01_JOY_139,mage,strong,31,！,HATSUON;DAKUON,,4
01_JOY_140,maid,strong,31,？,HATSUON;DAKUON,,3
01_JOY_141,boy,strong,32,！,SOKUON;CHOON;DAKUON;HANDAKUON,,5
01_JOY_142,senpai,mid,28,。,SOKUON;DAKUON,,4
01_JOY_143,swordsman,weak,29,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,5
01_JOY_144,butler,mid,31,。,SOKUON;DAKUON,,4
01_JOY_145,merchant,mid,37,。,YOUON;HATSUON;DAKUON,,3
01_JOY_146,girl,strong,27,！,SOKUON;HATSUON;DAKUON,P11,3
01_JOY_147,maid,strong,30,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,5
01_JOY_148,merchant,strong,32,！,YOUON;HATSUON;DAKUON,,4
01_JOY_149,knight,mid,25,。,SOKUON;HATSUON;DAKUON,P07,5
01_JOY_150,cool,mid,26,。,SOKUON;HATSUON;DAKUON,,5
01_JOY_151,cool,mid,33,。,YOUON;SOKUON;HATSUON;DAKUON,,4
01_JOY_152,none,strong,29,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
01_JOY_153,butler,mid,33,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
01_JOY_154,friend,strong,25,！,SOKUON;HATSUON;DAKUON,P09,5
01_JOY_155,cool,mid,28,。,YOUON;HATSUON;DAKUON,P05,4
01_JOY_156,knight,mid,27,！,YOUON;HATSUON;DAKUON,P12,4
01_JOY_157,maid,weak,26,。,YOUON;HATSUON;DAKUON;HANDAKUON,P08,4
01_JOY_158,knight,mid,37,。,YOUON;SOKUON;HATSUON;DAKUON,,4
01_JOY_159,none,weak,30,。,HATSUON;DAKUON;HANDAKUON,,3
01_JOY_160,mage,strong,32,！,HATSUON;DAKUON,,4
01_JOY_161,friend,mid,33,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,5
01_JOY_162,swordsman,strong,26,！,YOUON;SOKUON;HATSUON;DAKUON,,5
01_JOY_163,boy,strong,17,！,SOKUON;HATSUON,P05,5
01_JOY_164,maid,weak,34,。,SOKUON;DAKUON,,4
01_JOY_165,maid,weak,28,。,SOKUON;HATSUON;DAKUON,P18,5
01_JOY_166,friend,strong,30,。,SOKUON;HATSUON;DAKUON,,3
01_JOY_167,none,weak,30,。,SOKUON;DAKUON,,4
01_JOY_168,senpai,strong,30,。,SOKUON;CHOON;DAKUON;HANDAKUON,,3
01_JOY_169,knight,mid,32,。,DAKUON,,3
01_JOY_170,mage,strong,23,！,SOKUON;DAKUON,P03,4
01_JOY_171,maid,strong,28,！,SOKUON;HATSUON;DAKUON,,5
01_JOY_172,friend,weak,28,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,3
01_JOY_173,swordsman,strong,34,！,SOKUON;DAKUON,,4
01_JOY_174,teacher,mid,33,。,YOUON;HATSUON;DAKUON,,5
01_JOY_175,artisan,mid,32,。,DAKUON,,4
01_JOY_176,mage,mid,33,。,YOUON;SOKUON;HATSUON;DAKUON,,4
01_JOY_177,boy,strong,26,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,3
01_JOY_178,girl,strong,28,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,3
01_JOY_179,boy,strong,29,！,SOKUON;HATSUON;CHOON;DAKUON,,4
01_JOY_180,butler,weak,28,。,HATSUON;DAKUON,P20,3
01_JOY_181,teacher,mid,28,。,SOKUON;HATSUON;DAKUON,,5
01_JOY_182,adventurer,weak,19,。,YOUON;SOKUON;HATSUON;DAKUON,P02,3
01_JOY_183,cool,mid,29,。,SOKUON;HATSUON;DAKUON,,4
01_JOY_184,cool,weak,33,。,YOUON;DAKUON,,3
01_JOY_185,knight,weak,28,。,SOKUON;HATSUON;DAKUON,,3
01_JOY_186,butler,mid,27,。,YOUON;HATSUON;DAKUON,P13,3
01_JOY_187,swordsman,weak,30,。,YOUON;SOKUON;HATSUON;DAKUON,,5
01_JOY_188,none,strong,32,。,SOKUON;DAKUON,,5
01_JOY_189,cool,weak,27,。,YOUON;HATSUON;DAKUON,,4
01_JOY_190,girl,strong,31,！,YOUON;SOKUON;HATSUON;DAKUON,,3
01_JOY_191,boy,strong,23,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
01_JOY_192,maid,strong,31,。,HATSUON;DAKUON;HANDAKUON,,5
01_JOY_193,adventurer,mid,28,。,SOKUON;HATSUON;DAKUON,P17,4
01_JOY_194,friend,strong,27,！,YOUON;HATSUON;DAKUON,,4
01_JOY_195,artisan,strong,27,！,YOUON;SOKUON;HATSUON;DAKUON,,3
01_JOY_196,butler,weak,25,。,YOUON;HATSUON;DAKUON,P04,3
01_JOY_197,knight,mid,27,。,YOUON;SOKUON;HATSUON;DAKUON,,5
01_JOY_198,merchant,mid,33,。,YOUON;SOKUON;DAKUON,,3
01_JOY_199,merchant,strong,34,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,3
01_JOY_200,friend,strong,32,！,YOUON;SOKUON;HATSUON;DAKUON,,4
