id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
09_NORMAL_071,adventurer,strong,34,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_072,friend,mid,37,。,SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_073,swordsman,mid,38,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_074,mage,weak,41,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_075,girl,mid,35,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_076,mage,strong,35,。,YOUON;SOKUON;DAKUON,,4
09_NORMAL_077,maid,weak,42,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_078,knight,mid,36,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_079,friend,mid,37,。,YOUON;SOKUON;DAKUON,,4
09_NORMAL_080,girl,weak,37,。,HATSUON;CHOON;DAKUON,,4
09_NORMAL_081,girl,mid,36,。,SOKUON;HATSUON;DAKUON,,4
09_NORMAL_082,boy,mid,34,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_083,friend,weak,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_084,teacher,mid,39,。,YOUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_085,swordsman,strong,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_086,cool,weak,37,。,YOUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_087,adventurer,strong,36,。,SOKUON;DAKUON,,4
09_NORMAL_088,maid,weak,34,。,HATSUON;CHOON;DAKUON,,4
09_NORMAL_089,mage,mid,36,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_090,artisan,mid,39,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_091,friend,weak,39,。,HATSUON;CHOON;DAKUON,,4
09_NORMAL_092,boy,mid,30,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_093,knight,mid,37,。,YOUON;DAKUON,,4
09_NORMAL_094,girl,mid,28,。,YOUON;SOKUON;DAKUON,,4
09_NORMAL_095,swordsman,mid,33,。,YOUON;SOKUON;DAKUON;HANDAKUON,,4
09_NORMAL_096,boy,weak,39,。,YOUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
09_NORMAL_097,cool,mid,39,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_098,friend,mid,34,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
09_NORMAL_099,teacher,mid,41,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_100,girl,mid,38,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_101,adventurer,strong,34,。,SOKUON;DAKUON,,4
09_NORMAL_102,maid,weak,38,。,SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_103,swordsman,mid,34,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_104,cool,weak,43,。,SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_105,girl,mid,38,。,HATSUON;DAKUON,,4
09_NORMAL_106,knight,strong,36,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_107,boy,weak,36,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_108,friend,mid,42,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_109,teacher,mid,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_110,girl,weak,35,。,YOUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_111,adventurer,strong,35,。,DAKUON,,4
09_NORMAL_112,friend,mid,38,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_113,swordsman,mid,40,。,SOKUON;HATSUON;DAKUON,,4
09_NORMAL_114,mage,weak,41,。,YOUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_115,girl,mid,32,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_116,mage,strong,39,。,YOUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_117,maid,weak,36,。,SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_118,knight,mid,39,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_119,friend,mid,38,。,YOUON;SOKUON;DAKUON,,4
09_NORMAL_120,girl,weak,39,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_121,girl,mid,36,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_122,boy,mid,38,。,SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_123,friend,weak,40,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_124,teacher,mid,38,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_125,swordsman,strong,41,。,YOUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_126,cool,weak,40,。,YOUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_127,adventurer,strong,39,。,SOKUON;HATSUON;DAKUON,,4
09_NORMAL_128,maid,weak,43,。,YOUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_129,mage,mid,45,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_130,artisan,mid,40,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_131,friend,weak,39,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_132,boy,mid,38,。,SOKUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_133,knight,mid,39,。,HATSUON;DAKUON,,4
09_NORMAL_134,girl,mid,44,。,HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_135,swordsman,mid,43,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_136,boy,weak,42,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_137,cool,mid,40,。,HATSUON;DAKUON,,4
09_NORMAL_138,friend,mid,40,。,HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_139,teacher,mid,41,。,SOKUON;HATSUON;DAKUON,,4
09_NORMAL_140,girl,mid,40,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_141,adventurer,strong,42,。,SOKUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_142,maid,weak,43,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_143,swordsman,mid,44,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_144,cool,weak,49,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
09_NORMAL_145,girl,mid,40,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_146,knight,strong,40,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_147,boy,weak,44,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_148,friend,mid,44,。,YOUON;DAKUON;HANDAKUON;GAIRAION,,4
09_NORMAL_149,teacher,mid,42,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_150,girl,weak,41,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_151,adventurer,strong,38,。,YOUON;SOKUON;DAKUON,,4
09_NORMAL_152,friend,mid,42,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_153,swordsman,mid,40,。,DAKUON,,4
09_NORMAL_154,mage,weak,43,。,YOUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_155,girl,mid,43,。,HATSUON;DAKUON,,4
09_NORMAL_156,mage,strong,44,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_157,maid,weak,38,。,HATSUON;DAKUON,,4
09_NORMAL_158,knight,mid,44,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_159,friend,mid,41,。,HATSUON;CHOON;DAKUON,,4
09_NORMAL_160,girl,weak,42,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_161,girl,mid,38,。,SOKUON;HATSUON;DAKUON,,4
09_NORMAL_162,boy,mid,43,。,YOUON;HATSUON;DAKUON;HANDAKUON;GAIRAION,,4
09_NORMAL_163,friend,weak,47,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_164,teacher,mid,40,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_165,swordsman,strong,40,。,HATSUON;DAKUON,,4
09_NORMAL_166,cool,weak,42,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_167,adventurer,strong,42,。,SOKUON;DAKUON,,4
09_NORMAL_168,maid,weak,41,。,HATSUON;DAKUON,,4
09_NORMAL_169,mage,mid,43,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_170,artisan,mid,44,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_171,friend,weak,41,。,HATSUON;CHOON;DAKUON,,4
09_NORMAL_172,boy,mid,45,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_173,knight,mid,42,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
09_NORMAL_174,girl,mid,44,。,HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_175,swordsman,mid,41,。,YOUON;SOKUON;DAKUON,,4
09_NORMAL_176,boy,weak,49,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_177,cool,mid,42,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_178,friend,mid,46,。,SOKUON;HATSUON;DAKUON,,4
09_NORMAL_179,teacher,mid,47,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_180,girl,mid,43,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_181,adventurer,strong,42,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
09_NORMAL_182,maid,weak,44,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_183,swordsman,mid,49,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_184,cool,weak,53,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_185,girl,mid,51,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_186,knight,strong,47,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_187,boy,weak,55,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_188,friend,mid,54,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_189,teacher,mid,53,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_190,girl,weak,48,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_191,adventurer,strong,46,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_192,friend,mid,48,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
09_NORMAL_193,swordsman,mid,51,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_194,mage,weak,53,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_195,girl,mid,50,。,YOUON;SOKUON;CHOON;DAKUON,,4
09_NORMAL_196,mage,strong,52,。,YOUON;HATSUON;DAKUON,,4
09_NORMAL_197,maid,weak,50,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_198,knight,mid,54,。,YOUON;SOKUON;HATSUON;DAKUON,,4
09_NORMAL_199,friend,mid,54,。,SOKUON;HATSUON;CHOON;DAKUON,,4
09_NORMAL_200,girl,weak,49,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
