id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
06_CONTEMPT_026,girl,weak,32,？,SOKUON;DAKUON,,4
06_CONTEMPT_027,teacher,strong,35,。,YOUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_028,adventurer,strong,29,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_029,friend,strong,33,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_030,swordsman,strong,34,？,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_031,cool,strong,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_032,boy,mid,33,。,SOKUON;DAKUON,,4
06_CONTEMPT_033,mage,strong,33,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_034,none,strong,38,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_035,maid,strong,37,！,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_036,adventurer,strong,32,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_037,senpai,mid,32,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_038,teacher,strong,35,。,HATSUON;DAKUON,,4
06_CONTEMPT_039,boy,strong,30,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_040,girl,weak,33,？,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_041,knight,strong,31,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_042,friend,strong,34,。,SOKUON;DAKUON,,4
06_CONTEMPT_043,swordsman,strong,33,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_044,cool,weak,35,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_045,boy,strong,31,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_046,mage,strong,29,。,HATSUON;DAKUON,,4
06_CONTEMPT_047,none,strong,34,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_048,maid,strong,35,！,SOKUON;DAKUON,,4
06_CONTEMPT_049,adventurer,mid,31,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_050,senpai,strong,34,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_051,girl,strong,30,！,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_052,teacher,strong,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_053,cool,strong,37,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_054,swordsman,strong,35,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_055,mage,strong,32,？,YOUON;SOKUON;DAKUON,,4
06_CONTEMPT_056,knight,strong,35,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_057,senpai,strong,34,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_058,adventurer,strong,37,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_059,maid,strong,36,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_060,teacher,strong,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_061,friend,strong,34,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_062,none,strong,40,？,HATSUON;DAKUON,,4
06_CONTEMPT_063,boy,strong,38,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_064,girl,strong,37,。,HATSUON;DAKUON,,4
06_CONTEMPT_065,merchant,strong,34,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_066,cool,strong,37,。,SOKUON;DAKUON,,4
06_CONTEMPT_067,swordsman,strong,36,。,YOUON;SOKUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_068,mage,strong,35,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_069,adventurer,strong,40,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_070,knight,strong,39,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_071,none,strong,40,。,HATSUON;DAKUON,,4
06_CONTEMPT_072,boy,strong,34,。,HATSUON;DAKUON,,4
06_CONTEMPT_073,senpai,strong,38,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_074,maid,strong,38,。,HATSUON;DAKUON,,4
06_CONTEMPT_075,teacher,strong,39,。,HATSUON;DAKUON,,4
06_CONTEMPT_076,friend,strong,35,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_077,swordsman,strong,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_078,girl,strong,33,？,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_079,teacher,strong,36,。,HATSUON;DAKUON,,4
06_CONTEMPT_080,adventurer,strong,35,。,HATSUON;DAKUON,,4
06_CONTEMPT_081,knight,strong,38,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_082,cool,strong,37,？,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_083,none,strong,37,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_084,boy,strong,37,。,SOKUON;DAKUON,,4
06_CONTEMPT_085,mage,strong,40,？,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_086,maid,strong,40,。,HATSUON;DAKUON,,4
06_CONTEMPT_087,cool,strong,42,！,HATSUON;DAKUON,,4
06_CONTEMPT_088,friend,strong,35,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_089,senpai,strong,37,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_090,teacher,strong,37,。,HATSUON;DAKUON,,4
06_CONTEMPT_091,boy,strong,35,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_092,girl,strong,35,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_093,swordsman,strong,39,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_094,adventurer,strong,43,。,SOKUON;DAKUON,,4
06_CONTEMPT_095,cool,strong,40,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_096,none,strong,34,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_097,boy,strong,37,。,YOUON;SOKUON;DAKUON,,4
06_CONTEMPT_098,merchant,strong,36,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_099,mage,strong,46,。,HATSUON;DAKUON,,4
06_CONTEMPT_100,maid,strong,36,！,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_101,friend,strong,37,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_102,senpai,strong,41,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_103,girl,strong,35,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_104,teacher,strong,42,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_105,mage,mid,38,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_106,adventurer,strong,35,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_107,cool,strong,41,。,HATSUON;DAKUON,,4
06_CONTEMPT_108,knight,strong,39,。,HATSUON;DAKUON,,4
06_CONTEMPT_109,friend,strong,36,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_110,swordsman,strong,35,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_111,maid,strong,34,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_112,teacher,strong,34,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_113,boy,strong,34,。,HATSUON;DAKUON,,4
06_CONTEMPT_114,none,strong,35,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_115,senpai,strong,37,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_116,girl,strong,37,。,HATSUON;DAKUON,,4
06_CONTEMPT_117,merchant,strong,33,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_118,cool,strong,38,。,SOKUON;DAKUON,,4
06_CONTEMPT_119,swordsman,strong,38,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_120,mage,strong,38,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_121,adventurer,strong,43,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_122,knight,strong,43,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_123,none,strong,40,。,HATSUON;DAKUON,,4
06_CONTEMPT_124,friend,strong,41,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_125,senpai,strong,39,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_126,maid,strong,39,。,HATSUON;DAKUON,,4
06_CONTEMPT_127,teacher,strong,42,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_128,boy,strong,41,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_129,swordsman,strong,40,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_130,girl,strong,41,？,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_131,teacher,strong,40,。,HATSUON;DAKUON,,4
06_CONTEMPT_132,adventurer,strong,38,。,HATSUON;DAKUON,,4
06_CONTEMPT_133,friend,strong,40,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_134,swordsman,strong,44,？,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_135,none,strong,42,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_136,boy,strong,42,。,SOKUON;DAKUON,,4
06_CONTEMPT_137,mage,strong,47,？,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_138,maid,strong,48,。,HATSUON;DAKUON,,4
06_CONTEMPT_139,cool,strong,49,！,HATSUON;DAKUON,,4
06_CONTEMPT_140,friend,strong,42,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_141,senpai,strong,47,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_142,teacher,strong,46,。,HATSUON;DAKUON,,4
06_CONTEMPT_143,boy,strong,48,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_144,girl,strong,48,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_145,swordsman,strong,51,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_146,adventurer,strong,49,。,SOKUON;DAKUON,,4
06_CONTEMPT_147,cool,strong,53,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_148,none,strong,48,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_149,boy,strong,52,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_150,merchant,strong,54,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_151,mage,strong,55,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_152,maid,strong,55,！,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_153,friend,strong,57,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_154,senpai,strong,59,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_155,girl,strong,57,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_156,teacher,strong,60,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_157,teacher,strong,42,。,HATSUON;DAKUON,,4
06_CONTEMPT_158,swordsman,strong,38,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_159,mage,strong,46,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_160,knight,strong,43,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_161,senpai,strong,44,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
06_CONTEMPT_162,adventurer,strong,47,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_163,maid,strong,49,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_164,teacher,strong,46,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_165,friend,strong,43,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_166,none,strong,49,？,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_167,boy,strong,49,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_168,girl,strong,52,？,HATSUON;DAKUON,,4
06_CONTEMPT_169,merchant,strong,48,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_170,cool,strong,50,。,SOKUON;DAKUON,,4
06_CONTEMPT_171,swordsman,strong,53,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_172,mage,strong,53,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_173,adventurer,strong,55,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_174,knight,strong,54,。,YOUON;HATSUON;DAKUON,,4
06_CONTEMPT_175,none,strong,56,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_176,friend,strong,56,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_177,senpai,strong,56,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_178,maid,strong,58,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_179,teacher,strong,54,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_180,friend,strong,55,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_181,swordsman,strong,55,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_182,girl,strong,56,？,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_183,teacher,strong,55,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_184,adventurer,strong,52,。,HATSUON;DAKUON,,4
06_CONTEMPT_185,friend,strong,56,。,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_186,cool,strong,57,？,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_187,none,strong,56,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_188,boy,strong,55,。,SOKUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_189,mage,strong,58,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_190,none,strong,55,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_191,maid,strong,53,！,HATSUON;DAKUON,,4
06_CONTEMPT_192,adventurer,strong,54,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_193,senpai,strong,57,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_194,teacher,strong,58,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_195,boy,strong,59,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_196,girl,strong,57,？,YOUON;SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_197,knight,strong,56,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
06_CONTEMPT_198,friend,strong,58,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_199,swordsman,strong,56,。,SOKUON;HATSUON;DAKUON,,4
06_CONTEMPT_200,cool,weak,55,。,SOKUON;HATSUON;DAKUON,,4
