id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
12_WHISPER_105,maid,weak,37,。,YOUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
12_WHISPER_106,boy,mid,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_107,girl,weak,40,。,HATSUON;DAKUON,,4
12_WHISPER_108,cool,weak,40,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
12_WHISPER_109,friend,mid,38,。,SOKUON;HATSUON;DAKUON,,4
12_WHISPER_110,maid,weak,45,。,YOUON;HATSUON;DAKUON,,4
12_WHISPER_111,boy,mid,40,。,SOKUON;HATSUON;DAKUON,,4
12_WHISPER_112,girl,mid,39,？,SOKUON;DAKUON,,4
12_WHISPER_113,cool,weak,40,？,YOUON;DAKUON,,4
12_WHISPER_114,friend,mid,37,。,YOUON;SOKUON;DAKUON,,4
12_WHISPER_115,maid,weak,46,。,YOUON;HATSUON;DAKUON,,4
12_WHISPER_116,boy,mid,38,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_117,girl,mid,46,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
12_WHISPER_118,cool,weak,47,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
12_WHISPER_119,friend,mid,39,。,YOUON;SOKUON;DAKUON,,4
12_WHISPER_120,maid,weak,38,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
12_WHISPER_121,girl,mid,47,。,SOKUON;CHOON;DAKUON,,4
12_WHISPER_122,boy,weak,42,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
12_WHISPER_123,maid,mid,50,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_124,cool,weak,39,。,SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_125,friend,mid,45,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_126,boy,mid,44,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_127,cool,strong,46,。,SOKUON;HATSUON;DAKUON,,4
12_WHISPER_128,maid,weak,45,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
12_WHISPER_129,girl,weak,44,。,SOKUON;HATSUON;DAKUON,,4
12_WHISPER_130,friend,mid,46,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_131,boy,mid,46,。,HATSUON;DAKUON,,4
12_WHISPER_132,girl,mid,43,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
12_WHISPER_133,cool,weak,42,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_134,friend,mid,45,。,YOUON;SOKUON;DAKUON,,4
12_WHISPER_135,maid,weak,50,。,YOUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_136,boy,mid,42,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
12_WHISPER_137,girl,mid,42,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_138,cool,weak,43,。,HATSUON;DAKUON,,4
12_WHISPER_139,friend,mid,37,？,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_140,maid,weak,49,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_141,boy,mid,34,？,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_142,girl,mid,39,？,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_143,cool,weak,39,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
12_WHISPER_144,friend,mid,37,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_145,maid,weak,37,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
12_WHISPER_146,boy,mid,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_147,girl,weak,41,。,HATSUON;DAKUON,,4
12_WHISPER_148,cool,weak,40,。,YOUON;SOKUON;CHOON;DAKUON;HANDAKUON,,4
12_WHISPER_149,friend,mid,40,。,SOKUON;HATSUON;DAKUON,,4
12_WHISPER_150,maid,weak,45,。,YOUON;HATSUON;DAKUON,,4
12_WHISPER_151,boy,mid,40,。,SOKUON;HATSUON;DAKUON,,4
12_WHISPER_152,girl,mid,39,？,SOKUON;DAKUON,,4
12_WHISPER_153,cool,weak,41,？,YOUON;HATSUON;DAKUON,,4
12_WHISPER_154,friend,mid,38,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_155,maid,weak,45,。,YOUON;SOKUON;DAKUON,,4
12_WHISPER_156,boy,mid,41,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_157,girl,mid,43,？,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
12_WHISPER_158,cool,weak,45,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
12_WHISPER_159,friend,mid,42,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
12_WHISPER_160,maid,weak,39,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
12_WHISPER_161,girl,mid,45,。,SOKUON;DAKUON,,4
12_WHISPER_162,boy,weak,43,。,SOKUON;DAKUON,,4
12_WHISPER_163,maid,mid,47,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_164,cool,weak,40,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_165,friend,mid,46,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_166,boy,mid,44,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_167,cool,strong,50,。,SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_168,maid,weak,42,。,YOUON;HATSUON;DAKUON,,4
12_WHISPER_169,girl,weak,45,。,SOKUON;HATSUON;DAKUON,,4
12_WHISPER_170,friend,mid,43,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_171,girl,mid,44,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
12_WHISPER_172,cool,weak,39,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_173,friend,mid,45,。,YOUON;SOKUON;DAKUON;HANDAKUON,,4
12_WHISPER_174,maid,weak,49,。,YOUON;HATSUON;DAKUON,,4
12_WHISPER_175,boy,mid,44,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
12_WHISPER_176,girl,mid,44,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_177,cool,weak,44,。,HATSUON;DAKUON,,4
12_WHISPER_178,friend,mid,37,？,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_179,maid,weak,46,。,SOKUON;HATSUON;DAKUON,,4
12_WHISPER_180,boy,mid,35,？,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_181,girl,mid,41,？,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_182,cool,weak,38,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
12_WHISPER_183,friend,mid,39,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_184,maid,weak,39,。,YOUON;HATSUON;DAKUON,,4
12_WHISPER_185,boy,mid,43,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_186,girl,weak,41,。,HATSUON;DAKUON,,4
12_WHISPER_187,cool,weak,37,。,YOUON;CHOON;DAKUON;HANDAKUON,,4
12_WHISPER_188,friend,mid,39,。,SOKUON;HATSUON;DAKUON,,4
12_WHISPER_189,maid,weak,42,。,YOUON;HATSUON;DAKUON,,4
12_WHISPER_190,boy,mid,40,。,SOKUON;DAKUON,,4
12_WHISPER_191,girl,mid,40,？,SOKUON;DAKUON,,4
12_WHISPER_192,cool,weak,39,？,YOUON;DAKUON,,4
12_WHISPER_193,friend,mid,40,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_194,maid,weak,48,。,YOUON;SOKUON;DAKUON,,4
12_WHISPER_195,girl,mid,45,？,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
12_WHISPER_196,cool,weak,47,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
12_WHISPER_197,friend,mid,39,。,YOUON;SOKUON;HATSUON;DAKUON,,4
12_WHISPER_198,girl,mid,41,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
12_WHISPER_199,boy,weak,40,。,YOUON;CHOON;DAKUON,,4
12_WHISPER_200,maid,mid,41,。,YOUON;HATSUON;DAKUON,,4
