id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
13_LAZY_170,friend,mid,47,。,YOUON;SOKUON;HATSUON;DAKUON,,4
13_LAZY_171,girl,mid,42,。,YOUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_172,boy,mid,48,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
13_LAZY_173,cool,weak,55,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_174,friend,mid,56,。,YOUON;CHOON;DAKUON,,4
13_LAZY_175,maid,weak,49,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
13_LAZY_176,boy,mid,46,。,YOUON;SOKUON;HATSUON;DAKUON,,4
13_LAZY_177,girl,mid,45,。,YOUON;SOKUON;HATSUON;DAKUON,,4
13_LAZY_178,cool,weak,46,。,YOUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_179,friend,mid,43,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_180,maid,weak,46,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
13_LAZY_181,girl,mid,48,。,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
13_LAZY_182,boy,mid,47,。,YOUON;SOKUON;HATSUON;DAKUON,,4
13_LAZY_183,cool,weak,43,。,YOUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_184,friend,mid,49,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
13_LAZY_185,maid,weak,44,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
13_LAZY_186,boy,mid,43,。,YOUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_187,girl,mid,49,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
13_LAZY_188,cool,weak,42,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_189,friend,mid,46,。,HATSUON;CHOON;DAKUON;HANDAKUON,,4
13_LAZY_190,maid,weak,45,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
13_LAZY_191,girl,weak,47,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON;GAIRAION,,4
13_LAZY_192,boy,mid,50,。,YOUON;SOKUON;HATSUON;DAKUON,,4
13_LAZY_193,cool,weak,50,。,HATSUON;CHOON;DAKUON;HANDAKUON,,4
13_LAZY_194,friend,mid,52,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_195,girl,weak,45,。,YOUON;SOKUON;HATSUON;DAKUON,,4
13_LAZY_196,boy,mid,48,。,YOUON;HATSUON;DAKUON,,4
13_LAZY_197,maid,weak,49,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
13_LAZY_198,cool,weak,45,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_199,friend,mid,45,。,YOUON;HATSUON;CHOON;DAKUON,,4
13_LAZY_200,girl,weak,47,？,SOKUON;HATSUON;CHOON;DAKUON,,4
