id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
04_FUN_051,girl,strong,30,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_052,cool,weak,33,。,HATSUON;DAKUON,,4
04_FUN_053,artisan,strong,37,！,SOKUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_054,adventurer,strong,33,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_055,girl,strong,30,？,HATSUON;CHOON;DAKUON,,4
04_FUN_056,boy,strong,34,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_057,friend,mid,33,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
04_FUN_058,mage,mid,35,。,YOUON;DAKUON,,4
04_FUN_059,maid,strong,36,！,YOUON;HATSUON;DAKUON,,4
04_FUN_060,artisan,strong,34,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_061,girl,strong,33,！,YOUON;HATSUON;CHOON;DAKUON,,4
04_FUN_062,senpai,mid,38,。,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_063,friend,strong,34,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_064,boy,strong,33,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_065,swordsman,strong,34,！,YOUON;DAKUON,,4
04_FUN_066,none,mid,35,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
04_FUN_067,girl,strong,36,！,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_068,teacher,mid,35,。,HATSUON;DAKUON,,4
04_FUN_069,mage,weak,37,。,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_070,boy,strong,33,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_071,none,weak,33,。,YOUON;HATSUON;DAKUON,,4
04_FUN_072,senpai,strong,34,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_073,adventurer,mid,34,。,SOKUON;DAKUON,,4
04_FUN_074,girl,strong,37,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_075,none,strong,37,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_076,boy,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_077,teacher,mid,35,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_078,mage,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_079,knight,strong,35,！,YOUON;HATSUON;DAKUON,,4
04_FUN_080,girl,strong,36,！,YOUON;SOKUON;DAKUON,,4
04_FUN_081,cool,mid,36,。,HATSUON;DAKUON,,4
04_FUN_082,senpai,strong,36,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_083,merchant,strong,36,！,SOKUON;DAKUON;HANDAKUON,,4
04_FUN_084,girl,strong,37,？,HATSUON;CHOON;DAKUON,,4
04_FUN_085,boy,strong,37,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_086,maid,mid,35,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_087,teacher,mid,39,。,YOUON;SOKUON;DAKUON,,4
04_FUN_088,swordsman,strong,35,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_089,girl,strong,32,！,YOUON;SOKUON;DAKUON,,4
04_FUN_090,adventurer,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_091,cool,weak,34,。,HATSUON;DAKUON,,4
04_FUN_092,boy,strong,37,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_093,girl,strong,35,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_094,none,mid,40,。,SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_095,merchant,strong,36,！,YOUON;HATSUON;DAKUON,,4
04_FUN_096,adventurer,strong,39,！,SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_097,boy,strong,33,！,YOUON;SOKUON;CHOON;DAKUON,,4
04_FUN_098,girl,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_099,knight,mid,37,。,SOKUON;HATSUON;DAKUON,,4
04_FUN_100,mage,weak,36,。,HATSUON;DAKUON,,4
04_FUN_101,friend,strong,38,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_102,boy,strong,34,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_103,girl,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_104,teacher,mid,37,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_105,swordsman,strong,37,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_106,cool,weak,36,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_107,adventurer,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_108,girl,mid,34,？,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_109,boy,strong,35,！,YOUON;SOKUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
04_FUN_110,teacher,mid,39,。,YOUON;SOKUON;DAKUON,,4
04_FUN_111,artisan,strong,34,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_112,girl,strong,36,！,YOUON;SOKUON;DAKUON,,4
04_FUN_113,friend,strong,32,！,HATSUON;DAKUON,,4
04_FUN_114,mage,weak,32,。,YOUON;HATSUON;DAKUON;GAIRAION,,4
04_FUN_115,swordsman,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_116,merchant,strong,39,！,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
04_FUN_117,girl,strong,34,！,YOUON;HATSUON;DAKUON,,4
04_FUN_118,boy,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_119,maid,weak,40,。,YOUON;SOKUON;DAKUON;HANDAKUON;GAIRAION,,4
04_FUN_120,none,mid,39,。,SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_121,friend,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_122,boy,strong,39,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_123,girl,strong,39,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_124,mage,strong,39,！,YOUON;HATSUON;DAKUON,,4
04_FUN_125,adventurer,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_126,cool,weak,36,。,YOUON;HATSUON;DAKUON,,4
04_FUN_127,senpai,strong,41,！,YOUON;SOKUON;CHOON;DAKUON,,4
04_FUN_128,girl,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_129,boy,strong,38,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_130,friend,mid,34,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_131,teacher,weak,40,。,SOKUON;HATSUON;DAKUON,,4
04_FUN_132,none,mid,31,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_133,adventurer,strong,40,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_134,girl,strong,34,！,YOUON;SOKUON;CHOON;DAKUON,,4
04_FUN_135,boy,strong,31,！,YOUON;SOKUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_136,knight,mid,40,。,YOUON;HATSUON;DAKUON,,4
04_FUN_137,cool,weak,39,。,SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_138,senpai,strong,34,！,YOUON;SOKUON;DAKUON;HANDAKUON,,4
04_FUN_139,maid,strong,34,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_140,girl,strong,39,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_141,boy,strong,36,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_142,teacher,mid,39,。,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_143,swordsman,strong,37,！,SOKUON;CHOON;DAKUON,,4
04_FUN_144,girl,strong,35,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_145,friend,strong,41,！,YOUON;HATSUON;CHOON;DAKUON,,4
04_FUN_146,mage,weak,36,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_147,boy,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_148,none,mid,38,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
04_FUN_149,adventurer,strong,40,！,SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_150,boy,strong,33,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_151,girl,strong,40,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_152,knight,mid,36,。,HATSUON;DAKUON,,4
04_FUN_153,cool,mid,43,。,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_154,senpai,strong,40,！,YOUON;HATSUON;DAKUON,,4
04_FUN_155,butler,strong,32,！,YOUON;HATSUON;DAKUON,,4
04_FUN_156,girl,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_157,boy,strong,38,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_158,adventurer,mid,39,。,YOUON;SOKUON;DAKUON,,4
04_FUN_159,swordsman,strong,30,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_160,girl,mid,38,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_161,friend,strong,37,！,YOUON;HATSUON;DAKUON,,4
04_FUN_162,mage,weak,43,。,YOUON;HATSUON;DAKUON,,4
04_FUN_163,boy,strong,37,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_164,none,mid,41,。,YOUON;HATSUON;DAKUON;HANDAKUON;GAIRAION,,4
04_FUN_165,merchant,strong,38,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_166,boy,strong,38,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_167,girl,strong,38,！,YOUON;HATSUON;DAKUON,,4
04_FUN_168,knight,mid,38,。,HATSUON;DAKUON,,4
04_FUN_169,cool,mid,38,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON;GAIRAION,,4
04_FUN_170,senpai,strong,38,！,YOUON;HATSUON;DAKUON,,4
04_FUN_171,maid,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_172,girl,strong,39,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_173,boy,strong,40,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_174,teacher,mid,41,。,SOKUON;HATSUON;DAKUON,,4
04_FUN_175,swordsman,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_176,girl,mid,42,！,SOKUON;HATSUON;DAKUON,,4
04_FUN_177,friend,strong,40,！,YOUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_178,mage,weak,40,。,SOKUON;HATSUON;DAKUON,,4
04_FUN_179,girl,strong,37,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_180,adventurer,strong,39,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_181,boy,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_182,friend,strong,40,！,YOUON;HATSUON;DAKUON,,4
04_FUN_183,cool,weak,41,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_184,boy,strong,38,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_185,girl,mid,42,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_186,boy,strong,35,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_187,teacher,mid,45,。,YOUON;SOKUON;DAKUON;HANDAKUON,,4
04_FUN_188,artisan,strong,40,！,YOUON;SOKUON;HATSUON;DAKUON,,4
04_FUN_189,girl,strong,43,！,YOUON;SOKUON;DAKUON,,4
04_FUN_190,friend,strong,36,！,HATSUON;DAKUON,,4
04_FUN_191,mage,weak,39,。,DAKUON,,4
04_FUN_192,swordsman,strong,41,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_193,merchant,strong,43,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_194,girl,strong,39,！,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_195,boy,strong,43,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
04_FUN_196,maid,weak,44,。,YOUON;SOKUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
04_FUN_197,none,mid,45,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_198,friend,strong,40,！,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
04_FUN_199,boy,strong,39,！,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
04_FUN_200,girl,strong,44,！,YOUON;SOKUON;HATSUON;DAKUON,,4
