id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
03_SAD_067,friend,strong,25,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_068,maid,strong,28,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_069,mage,mid,27,。,HATSUON;DAKUON,,4
03_SAD_070,adventurer,mid,31,。,HATSUON;DAKUON,,4
03_SAD_071,mage,strong,27,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_072,swordsman,strong,28,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_073,girl,mid,30,。,YOUON;SOKUON,,4
03_SAD_074,boy,mid,30,。,YOUON;HATSUON;DAKUON,,4
03_SAD_075,girl,weak,28,。,YOUON;SOKUON;DAKUON,,4
03_SAD_076,boy,weak,28,。,YOUON;SOKUON,,4
03_SAD_077,none,mid,29,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_078,senpai,mid,32,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_079,girl,strong,30,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_080,boy,strong,26,。,HATSUON;DAKUON,,4
03_SAD_081,friend,mid,29,。,YOUON;SOKUON;DAKUON,,4
03_SAD_082,cool,mid,24,。,DAKUON,,4
03_SAD_083,maid,weak,30,。,DAKUON,,4
03_SAD_084,adventurer,weak,29,。,HATSUON;DAKUON;HANDAKUON,,4
03_SAD_085,girl,mid,35,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
03_SAD_086,boy,mid,30,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_087,none,strong,28,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_088,knight,strong,30,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_089,boy,weak,28,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_090,girl,weak,32,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
03_SAD_091,none,strong,31,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_092,cool,strong,30,。,HATSUON;DAKUON,,4
03_SAD_093,maid,mid,30,。,HATSUON;DAKUON,,4
03_SAD_094,swordsman,mid,28,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_095,girl,strong,33,。,YOUON;HATSUON;DAKUON,,4
03_SAD_096,boy,strong,29,。,HATSUON;DAKUON,,4
03_SAD_097,adventurer,strong,30,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_098,maid,strong,33,。,HATSUON;DAKUON,,4
03_SAD_099,none,mid,33,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_100,swordsman,mid,32,。,YOUON;SOKUON;DAKUON,,4
03_SAD_101,boy,strong,30,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
03_SAD_102,girl,strong,25,。,SOKUON;DAKUON,,4
03_SAD_103,friend,mid,30,。,SOKUON;DAKUON,,4
03_SAD_104,knight,mid,26,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_105,swordsman,mid,32,。,HATSUON;DAKUON,,4
03_SAD_106,mage,mid,31,。,SOKUON;DAKUON,,4
03_SAD_107,maid,weak,29,。,YOUON;SOKUON;DAKUON,,4
03_SAD_108,senpai,weak,31,。,YOUON;SOKUON;DAKUON,,4
03_SAD_109,knight,strong,31,。,HATSUON;DAKUON,,4
03_SAD_110,teacher,strong,31,。,HATSUON;DAKUON,,4
03_SAD_111,girl,weak,32,。,HATSUON;DAKUON,,4
03_SAD_112,adventurer,weak,31,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_113,merchant,mid,35,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_114,mage,mid,33,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_115,boy,strong,29,。,SOKUON;DAKUON,,4
03_SAD_116,girl,strong,34,。,DAKUON,,4
03_SAD_117,none,mid,27,。,HATSUON;DAKUON,,4
03_SAD_118,friend,mid,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_119,boy,strong,30,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_120,adventurer,strong,35,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_121,girl,strong,31,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_122,friend,strong,36,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_123,cool,strong,34,。,YOUON;HATSUON;DAKUON,,4
03_SAD_124,boy,strong,29,。,HATSUON;DAKUON,,4
03_SAD_125,girl,weak,35,。,YOUON;SOKUON;DAKUON,,4
03_SAD_126,friend,weak,33,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_127,maid,weak,34,。,DAKUON,,4
03_SAD_128,swordsman,weak,37,。,DAKUON,,4
03_SAD_129,teacher,mid,33,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
03_SAD_130,senpai,mid,30,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_131,girl,strong,30,。,HATSUON;DAKUON,,4
03_SAD_132,boy,strong,27,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_133,mage,strong,32,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_134,knight,strong,35,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
03_SAD_135,maid,weak,29,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_136,mage,strong,35,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_137,swordsman,strong,34,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_138,senpai,mid,34,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_139,boy,strong,32,。,HATSUON;DAKUON,,4
03_SAD_140,cool,mid,37,。,SOKUON;DAKUON,,4
03_SAD_141,maid,weak,37,。,DAKUON,,4
03_SAD_142,adventurer,weak,36,。,HATSUON;DAKUON;HANDAKUON,,4
03_SAD_143,boy,mid,36,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_144,none,strong,36,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_145,knight,strong,37,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_146,boy,weak,37,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_147,girl,weak,38,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
03_SAD_148,none,strong,33,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_149,cool,strong,39,。,HATSUON;DAKUON,,4
03_SAD_150,maid,mid,37,。,HATSUON;DAKUON,,4
03_SAD_151,swordsman,mid,34,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_152,girl,strong,38,。,YOUON;HATSUON;DAKUON,,4
03_SAD_153,boy,strong,37,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_154,adventurer,strong,38,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_155,maid,strong,41,。,HATSUON;DAKUON,,4
03_SAD_156,none,mid,39,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_157,swordsman,mid,39,。,YOUON;SOKUON;DAKUON,,4
03_SAD_158,boy,strong,38,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
03_SAD_159,girl,strong,40,。,YOUON;SOKUON;DAKUON;HANDAKUON,,4
03_SAD_160,friend,mid,44,。,SOKUON;DAKUON,,4
03_SAD_161,knight,mid,39,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_162,girl,mid,31,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_163,boy,weak,29,。,SOKUON;DAKUON,,4
03_SAD_164,maid,mid,29,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_165,friend,mid,29,。,HATSUON;DAKUON,,4
03_SAD_166,none,mid,28,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_167,adventurer,weak,27,。,SOKUON;DAKUON,,4
03_SAD_168,girl,strong,29,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
03_SAD_169,boy,strong,30,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_170,mage,strong,28,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_171,knight,strong,30,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_172,maid,weak,28,。,YOUON;DAKUON,,4
03_SAD_173,swordsman,weak,29,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_174,friend,mid,29,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_175,none,mid,31,。,HATSUON;DAKUON,,4
03_SAD_176,boy,weak,25,。,HATSUON;DAKUON,,4
03_SAD_177,girl,strong,30,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_178,girl,mid,25,。,SOKUON;DAKUON,,4
03_SAD_179,boy,weak,21,。,HATSUON;DAKUON,,4
03_SAD_180,friend,mid,28,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_181,senpai,mid,25,。,HATSUON;DAKUON,,4
03_SAD_182,boy,weak,26,。,YOUON;SOKUON,,4
03_SAD_183,girl,weak,26,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_184,cool,mid,24,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_185,mage,mid,31,。,SOKUON;HATSUON;DAKUON,,4
03_SAD_186,none,mid,26,。,SOKUON;DAKUON,,4
03_SAD_187,knight,strong,28,。,SOKUON;DAKUON,,4
03_SAD_188,maid,strong,26,。,YOUON;HATSUON;DAKUON,,4
03_SAD_189,adventurer,strong,23,。,HATSUON;DAKUON,,4
03_SAD_190,cool,strong,28,。,HATSUON;DAKUON,,4
03_SAD_191,swordsman,strong,28,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_192,friend,weak,27,。,DAKUON,,4
03_SAD_193,senpai,weak,23,。,HATSUON;DAKUON,,4
03_SAD_194,girl,weak,30,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_195,boy,weak,29,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,4
03_SAD_196,none,strong,28,。,HATSUON;DAKUON,,4
03_SAD_197,cool,strong,28,。,YOUON;SOKUON;HATSUON;DAKUON,,4
03_SAD_198,mage,weak,29,。,SOKUON;DAKUON,,4
03_SAD_199,knight,weak,29,。,DAKUON,,4
03_SAD_200,maid,mid,21,。,HATSUON;DAKUON,,4
