id,character_style,intensity,punctuation,near_pair_group,scene
ANNOUNCE_055,none,strong,。,,駅で乗客へ整列案内
ANNOUNCE_056,none,mid,。,,施設で来館者へ工事を案内
ANNOUNCE_057,none,weak,。,,施設で来館者へ休憩案内
ANNOUNCE_058,none,strong,。,,駅で乗客へ駆け込みを注意
ANNOUNCE_059,none,mid,。,,会館で客へ入場案内
ANNOUNCE_060,none,mid,。,,館内で来館者へ閉館案内
ANNOUNCE_061,none,weak,。,,図書館で利用者へ展示を案内
ANNOUNCE_062,none,strong,。,,店内で客へ移動注意
ANNOUNCE_063,none,mid,。,,店内で客へ包装窓口を案内
ANNOUNCE_064,none,weak,。,,駅で乗客へ忘れ物注意
ANNOUNCE_065,none,strong,。,,会館で客へ退場を案内
ANNOUNCE_066,none,mid,。,,展示室で客へ順路変更を案内
ANNOUNCE_067,none,weak,。,,施設で客へ体験内容を案内
ANNOUNCE_068,none,strong,。,,駅で乗客へ扉の注意
ANNOUNCE_069,none,mid,。,,駅で乗客へ忘れ物を案内
ANNOUNCE_070,none,strong,。,,施設で客へ避難訓練を告知
ANNOUNCE_071,none,strong,。,,店内で客へ混雑時注意を案内
ANNOUNCE_072,none,weak,。,,店内で客へ売り場案内
ANNOUNCE_073,none,weak,。,,会場で来場者へ配布物を案内
ANNOUNCE_074,none,mid,。,,会場で客へ再入場を案内
ANNOUNCE_075,none,mid,。,,施設で利用者へ受付方法を案内
ANNOUNCE_076,none,weak,。,,会場で客へ座席案内
ANNOUNCE_077,none,strong,。,,駅で利用者へ階段注意
ANNOUNCE_078,none,strong,。,,駅で利用者へ階段注意を案内
ANNOUNCE_079,none,weak,。,,施設で客へ案内所を知らせる
ANNOUNCE_080,none,weak,。,,店内で客へ喫茶室を案内
ANNOUNCE_081,none,mid,。,,会館で客へ再入場を案内
ANNOUNCE_082,none,mid,。,,店内で客へ整理券を案内
ANNOUNCE_083,none,strong,。,,施設で客へ遊具注意を案内
ANNOUNCE_084,none,strong,。,,会場で客へ通路確保を依頼
ANNOUNCE_085,none,mid,。,,店内で客へ会計案内
ANNOUNCE_086,none,weak,。,,図書館で利用者へ資料を案内
ANNOUNCE_087,none,weak,。,,図書館で客へ閲覧席を案内
ANNOUNCE_088,none,mid,。,,店内で客へ予約受取を案内
ANNOUNCE_089,none,mid,。,,駅で乗客へ運行変更を案内
ANNOUNCE_090,none,strong,。,,駅で乗客へ扉の注意を案内
ANNOUNCE_091,none,strong,。,,施設で利用者へ水辺注意
ANNOUNCE_092,none,weak,。,,会場で客へ案内席を知らせる
ANNOUNCE_093,none,strong,。,,施設で利用者へ走行注意
ANNOUNCE_094,none,mid,。,,施設で来館者へ落とし物を案内
ANNOUNCE_095,none,weak,。,,会館で来場者へ配布を案内
ANNOUNCE_096,none,strong,。,,店内で客へ床面注意を案内
ANNOUNCE_097,none,mid,。,,店内で客へ試着室を案内
ANNOUNCE_098,none,weak,。,,駅で乗客へ車内設備を案内
ANNOUNCE_099,none,strong,。,,駅で乗客へ乗車注意
ANNOUNCE_100,none,weak,。,,展示室で客へ順路案内
ANNOUNCE_101,none,mid,。,,図書館で利用者へ予約資料を案内
ANNOUNCE_102,none,weak,。,,施設で来館者へ荷物を案内
ANNOUNCE_103,none,strong,。,,会館で客へ持ち物確認を依頼
ANNOUNCE_104,none,mid,。,,会場で客へ開始変更を案内
ANNOUNCE_105,none,weak,。,,施設で利用者へ展示替えを案内
ANNOUNCE_106,none,strong,。,,店内で客へ階段注意
ANNOUNCE_107,none,mid,。,,店内で客へ整理券を案内
ANNOUNCE_108,none,mid,。,,待合所で客へ受付開始案内
ANNOUNCE_109,none,strong,！,,駅で乗客へ緊急の制止
ANNOUNCE_110,none,weak,。,,図書館で客へ返却手続を案内
ANNOUNCE_111,none,weak,。,,会場で客へ収録を案内
ANNOUNCE_112,none,mid,。,,駅で利用者へ出口案内
ANNOUNCE_113,none,mid,。,,施設で来館者へ更衣室を案内
ANNOUNCE_114,none,strong,。,,会館で客へ静粛を依頼
ANNOUNCE_115,none,strong,。,,店内で客へ子どもの見守りを依頼
ANNOUNCE_116,none,strong,。,,駅で乗客へ乗車整理
ANNOUNCE_117,none,weak,。,,店内で客へ品切れを案内
ANNOUNCE_118,none,weak,。,,駅で利用者へ案内所を知らせる
ANNOUNCE_119,none,mid,。,,施設で客へ受付終了を案内
ANNOUNCE_120,none,mid,。,,図書館で利用者へ閉館準備を案内
ANNOUNCE_121,none,strong,。,,会館で客へ通路注意を案内
ANNOUNCE_122,none,strong,。,,駅で乗客へ危険を知らせる
ANNOUNCE_123,none,weak,。,,施設で来館者へ庭園を案内
ANNOUNCE_124,none,weak,。,,会場で客へ席を案内
ANNOUNCE_125,none,weak,。,,会場で客へ配布物案内
ANNOUNCE_126,none,mid,。,,店内で客へ会計整理を案内
ANNOUNCE_127,none,mid,。,,店内で客へ会計方法を案内
ANNOUNCE_128,none,strong,。,,駅で乗客へ整列注意を案内
ANNOUNCE_129,none,strong,。,,施設で利用者へ展示注意
ANNOUNCE_130,none,weak,。,,会場で客へ展示資料を案内
ANNOUNCE_131,none,weak,。,,図書館で客へ場所を案内
ANNOUNCE_132,none,mid,。,,施設で客へ予約変更を案内
ANNOUNCE_133,none,mid,。,,店内で客へ売り場案内
ANNOUNCE_134,none,strong,。,,店内で客へ商品の扱いを注意
ANNOUNCE_135,none,mid,。,,駅で乗客へ運行見合わせを案内
ANNOUNCE_136,none,weak,。,,図書館で利用者へ子ども向け棚を案内
ANNOUNCE_137,none,strong,。,,プールで利用者へ遊具注意
ANNOUNCE_138,none,mid,。,,駅で乗客へ運行再開を案内
ANNOUNCE_139,none,weak,。,,店内で客へ売り場を案内
ANNOUNCE_140,none,strong,。,,施設で客へ扉の注意
ANNOUNCE_141,none,strong,。,,会館で客へ音響確認を案内
ANNOUNCE_142,none,mid,。,,会場で客へ忘れ物確認を依頼
ANNOUNCE_143,none,weak,。,,施設で来館者へ展示日を案内
ANNOUNCE_144,none,strong,。,,施設で来館者へ出口注意
ANNOUNCE_145,none,mid,。,,店内で客へ受取場所変更を案内
ANNOUNCE_146,none,weak,。,,駅で乗客へ空調を案内
ANNOUNCE_147,none,strong,。,,駅で乗客へ足元注意を案内
ANNOUNCE_148,none,weak,。,,会館で客へ休憩案内
ANNOUNCE_149,none,weak,。,,会場で客へ質問票を案内
ANNOUNCE_150,none,mid,。,,店内で客へ試食を案内
ANNOUNCE_151,none,mid,。,,施設で利用者へ貸出品返却を案内
ANNOUNCE_152,none,strong,。,,会館で客へ移動を依頼
ANNOUNCE_153,none,strong,。,,店内で客へ設備の注意を案内
ANNOUNCE_154,none,weak,。,,施設で利用者へ水飲み場を案内
ANNOUNCE_155,none,weak,。,,図書館で利用者へ催しを案内
ANNOUNCE_156,none,mid,。,,店内で客へ落とし物案内
ANNOUNCE_157,none,mid,。,,図書館で客へ返却期限を案内
ANNOUNCE_158,none,mid,。,,駅で乗客へ出口変更を案内
ANNOUNCE_159,none,strong,。,,駅で乗客へ乗り換えを案内
ANNOUNCE_160,none,strong,！,,会館で来場者へ移動制止
ANNOUNCE_161,none,weak,。,,店内で客へ食器売り場を案内
ANNOUNCE_162,none,weak,。,,店内で客へ売り場変更を案内
ANNOUNCE_163,none,mid,。,,施設で利用者へ申込方法を案内
ANNOUNCE_164,none,mid,。,,会場で客へ整列を案内
ANNOUNCE_165,none,strong,！,,プールで利用者へ制止
ANNOUNCE_166,none,strong,。,,駅で乗客へ混雑時注意を案内
ANNOUNCE_167,none,strong,！,,施設で利用者へ急な注意
ANNOUNCE_168,none,weak,。,,会場で客へ待機場所を案内
ANNOUNCE_169,none,weak,。,,駅で客へ窓口場所を案内
ANNOUNCE_170,none,mid,。,,店内で客へ修理受取を案内
ANNOUNCE_171,none,mid,。,,店内で客へ迷子案内
ANNOUNCE_172,none,strong,。,,施設で来館者へ注意を案内
ANNOUNCE_173,none,weak,。,,図書館で客へ資料案内
ANNOUNCE_174,none,weak,。,,図書館で利用者へ資料探索を案内
ANNOUNCE_175,none,strong,。,,会館で客へ入場時注意
ANNOUNCE_176,none,mid,。,,駅で乗客へ終着を案内
ANNOUNCE_177,none,weak,。,,施設で来館者へ通路案内
ANNOUNCE_178,none,strong,。,,店内で客へ屋外注意を案内
ANNOUNCE_179,none,mid,。,,図書館で客へ利用案内
ANNOUNCE_180,none,mid,。,,会場で客へ開演案内
ANNOUNCE_181,none,weak,。,,会館で客へ字幕を案内
ANNOUNCE_182,none,strong,。,,駅で乗客へ荷物注意
ANNOUNCE_183,none,mid,。,,施設で利用者へ予約受付を案内
ANNOUNCE_184,none,weak,。,,店内で客へ休憩所案内
ANNOUNCE_185,none,strong,。,,駅で乗客へ荷物の注意を案内
ANNOUNCE_186,none,mid,。,,会場で客へ開場順を案内
ANNOUNCE_187,none,weak,。,,店内で客へ試着の案内
ANNOUNCE_188,none,strong,。,,施設で客へ静粛を依頼
ANNOUNCE_189,none,mid,。,,会場で客へ休憩の終了を案内
ANNOUNCE_190,none,strong,。,,施設で客へ強風注意
ANNOUNCE_191,none,strong,。,,施設で利用者へ忘れ物注意を案内
ANNOUNCE_192,none,weak,。,,駅で乗客へ設備案内
ANNOUNCE_193,none,weak,。,,図書館で利用者へ資料の扱いを案内
ANNOUNCE_194,none,mid,。,,店内で客へ品物受取を案内
ANNOUNCE_195,none,mid,。,,店内で客へ包装待ちを案内
ANNOUNCE_196,none,weak,。,,店内で客へ出口案内
ANNOUNCE_197,none,strong,。,,会館で来場者へ閉館時確認
ANNOUNCE_198,none,strong,。,,会館で客へ退場時注意を案内
ANNOUNCE_199,none,weak,。,,施設で利用者へ企画を案内
ANNOUNCE_200,none,weak,。,,施設で来館者へ閉館を案内
