id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
NORMAL_034,none,strong,36,？,HATSUON;CHOON;DAKUON,,4
NORMAL_035,none,weak,20,。,SOKUON;DAKUON,,5
NORMAL_036,none,weak,36,？,SOKUON;CHOON;DAKUON,,4
NORMAL_037,none,weak,20,。,CHOON,,5
NORMAL_038,none,weak,37,。,SOKUON;DAKUON,,4
NORMAL_039,none,weak,27,。,YOUON;SOKUON;HATSUON;DAKUON,,5
NORMAL_040,friend,weak,36,。,SOKUON;CHOON;DAKUON,P09,4
NORMAL_041,none,weak,12,。,DAKUON,,5
NORMAL_042,none,strong,19,？,CHOON;DAKUON,,5
NORMAL_043,none,weak,40,。,SOKUON;CHOON;DAKUON,,4
NORMAL_044,none,strong,21,？,DAKUON,,5
NORMAL_045,none,weak,37,。,YOUON;SOKUON;HATSUON;DAKUON,P18,4
NORMAL_046,none,weak,12,。,SOKUON,,5
NORMAL_047,none,weak,19,。,SOKUON;HATSUON;DAKUON,,5
NORMAL_048,none,weak,36,。,SOKUON;CHOON;DAKUON,,4
NORMAL_049,none,weak,38,。,SOKUON;HATSUON;DAKUON,,4
NORMAL_050,none,strong,19,！,,,5
NORMAL_051,maid,weak,36,？,DAKUON,P16,4
NORMAL_052,none,mid,19,。,DAKUON,,5
NORMAL_053,none,mid,13,。,SOKUON,,5
NORMAL_054,friend,strong,38,！,SOKUON;HATSUON;DAKUON,,4
NORMAL_055,none,mid,19,。,SOKUON;DAKUON,,5
NORMAL_056,maid,mid,37,？,SOKUON;DAKUON,,4
NORMAL_057,none,mid,19,。,CHOON;DAKUON,,5
NORMAL_058,none,strong,36,？,CHOON;DAKUON,,4
NORMAL_059,friend,mid,20,。,CHOON;DAKUON,,5
NORMAL_060,friend,strong,38,？,SOKUON;HATSUON;DAKUON,,4
NORMAL_061,none,strong,10,？,CHOON,,5
NORMAL_062,none,mid,18,。,YOUON,,5
NORMAL_063,friend,mid,38,。,HATSUON;CHOON;DAKUON,,4
NORMAL_064,none,mid,19,…,DAKUON,P02,5
NORMAL_065,none,mid,37,。,SOKUON;DAKUON,,4
NORMAL_066,none,weak,38,…,SOKUON;CHOON;DAKUON,,4
NORMAL_067,none,mid,18,。,SOKUON;DAKUON,,5
NORMAL_068,none,strong,38,？,SOKUON;DAKUON,,4
NORMAL_069,none,mid,19,？,SOKUON;CHOON,,5
NORMAL_070,friend,strong,38,！,HATSUON;CHOON;DAKUON,,4
NORMAL_071,none,mid,10,。,,P08,5
NORMAL_072,none,mid,20,。,DAKUON,P13,5
NORMAL_073,friend,mid,37,。,SOKUON;HATSUON;CHOON;DAKUON,,4
NORMAL_074,none,mid,36,。,DAKUON,,4
NORMAL_075,none,mid,20,。,,,5
NORMAL_076,none,weak,38,。,SOKUON;HATSUON;CHOON;DAKUON,,4
NORMAL_077,none,mid,18,。,SOKUON,,5
NORMAL_078,none,mid,37,。,SOKUON;DAKUON,,4
NORMAL_079,none,mid,19,。,DAKUON,P03,5
NORMAL_080,friend,mid,41,。,SOKUON;HATSUON;CHOON;DAKUON,P01,4
NORMAL_081,friend,mid,11,。,HATSUON;CHOON,P05,5
NORMAL_082,friend,strong,21,！,YOUON;SOKUON,,5
NORMAL_083,friend,mid,43,。,SOKUON;HATSUON;CHOON;DAKUON,P09,4
NORMAL_084,none,mid,18,。,SOKUON;CHOON,,5
NORMAL_085,none,mid,37,。,HATSUON;CHOON;DAKUON,,4
NORMAL_086,none,strong,12,？,HATSUON;CHOON;HANDAKUON,,5
NORMAL_087,friend,mid,18,。,CHOON,,5
NORMAL_088,friend,mid,38,。,SOKUON;DAKUON,,4
NORMAL_089,none,mid,36,。,DAKUON,,4
NORMAL_090,none,mid,22,。,DAKUON,,5
NORMAL_091,none,mid,37,。,HATSUON;DAKUON,,4
NORMAL_092,none,mid,19,。,,,5
NORMAL_093,none,strong,10,！,DAKUON,,5
NORMAL_094,friend,mid,38,。,SOKUON;HATSUON;DAKUON,,4
NORMAL_095,none,weak,19,。,DAKUON,,5
NORMAL_096,friend,mid,36,。,HATSUON;CHOON;DAKUON,,4
NORMAL_097,none,strong,20,？,,P11,5
NORMAL_098,none,mid,37,。,SOKUON;HATSUON;DAKUON,P12,4
NORMAL_099,friend,mid,19,。,SOKUON;HATSUON;DAKUON,,5
NORMAL_100,maid,mid,36,。,CHOON,,4
NORMAL_101,none,mid,12,。,,P07,5
NORMAL_102,none,mid,19,？,DAKUON,,5
NORMAL_103,none,mid,36,…,HATSUON;DAKUON,,4
NORMAL_104,none,mid,20,。,,,5
NORMAL_105,none,mid,37,？,CHOON;DAKUON;HANDAKUON;GAIRAION,P11,4
NORMAL_106,none,mid,37,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
NORMAL_107,none,weak,20,…,CHOON;DAKUON,,5
NORMAL_108,none,weak,38,。,DAKUON,,4
NORMAL_109,none,weak,24,。,CHOON;DAKUON,,5
NORMAL_110,none,mid,36,。,SOKUON;CHOON;DAKUON;HANDAKUON,,4
NORMAL_111,none,mid,13,。,,P03,5
NORMAL_112,none,strong,22,？,SOKUON;CHOON;DAKUON,,5
NORMAL_113,none,weak,39,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
NORMAL_114,none,strong,37,？,SOKUON;DAKUON,,4
NORMAL_115,friend,mid,20,。,DAKUON,,5
NORMAL_116,none,mid,38,。,SOKUON;DAKUON,P13,4
NORMAL_117,none,weak,18,。,DAKUON,,5
NORMAL_118,none,weak,38,。,SOKUON;HATSUON;DAKUON,P18,4
NORMAL_119,friend,mid,22,。,DAKUON,,5
NORMAL_120,none,strong,38,。,SOKUON;HATSUON;DAKUON,,4
NORMAL_121,none,mid,12,。,SOKUON;DAKUON,,5
NORMAL_122,none,strong,23,！,SOKUON;CHOON;DAKUON,,5
NORMAL_123,friend,strong,36,？,SOKUON;HATSUON;CHOON;DAKUON,P01,4
NORMAL_124,none,strong,20,？,,,5
NORMAL_125,none,mid,36,。,DAKUON,,4
NORMAL_126,friend,weak,11,…,HATSUON;CHOON;DAKUON,,5
NORMAL_127,none,mid,22,。,SOKUON;DAKUON,,5
NORMAL_128,none,mid,37,？,SOKUON;HATSUON;DAKUON,,4
NORMAL_129,friend,weak,36,。,CHOON;DAKUON,,4
NORMAL_130,none,mid,20,。,HATSUON;DAKUON,,5
NORMAL_131,friend,mid,41,。,SOKUON;CHOON;DAKUON,,4
NORMAL_132,none,mid,19,。,HATSUON;DAKUON,P10,5
NORMAL_133,none,mid,11,。,,P07,5
NORMAL_134,none,weak,36,。,YOUON;SOKUON;HATSUON;DAKUON,P14,4
NORMAL_135,none,mid,18,。,,,5
NORMAL_136,none,strong,37,？,DAKUON,,4
NORMAL_137,none,mid,19,。,DAKUON;HANDAKUON,,5
NORMAL_138,none,mid,37,…,SOKUON;HATSUON;CHOON;DAKUON,,4
NORMAL_139,none,mid,18,。,SOKUON;HATSUON;DAKUON,P19,5
NORMAL_140,none,weak,39,。,SOKUON;CHOON;DAKUON,,4
NORMAL_141,none,mid,12,。,DAKUON,P08,5
NORMAL_142,none,strong,22,！,CHOON;DAKUON,,5
NORMAL_143,none,mid,40,。,SOKUON;DAKUON,,4
NORMAL_144,none,mid,18,。,SOKUON,,5
NORMAL_145,none,mid,40,。,SOKUON;DAKUON,P12,4
NORMAL_146,friend,strong,41,！,SOKUON;HATSUON;DAKUON,,4
NORMAL_147,none,weak,18,。,SOKUON;DAKUON,,5
NORMAL_148,none,mid,37,。,SOKUON;DAKUON,P14,4
NORMAL_149,none,mid,20,…,DAKUON,,5
NORMAL_150,friend,strong,36,？,CHOON;DAKUON,,4
NORMAL_151,none,strong,10,？,SOKUON;CHOON,,5
NORMAL_152,none,strong,19,？,CHOON;DAKUON,,5
NORMAL_153,maid,mid,36,。,YOUON;CHOON;DAKUON,,4
NORMAL_154,friend,mid,37,？,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,P04,4
NORMAL_155,none,mid,21,。,SOKUON;HATSUON;DAKUON,P17,5
NORMAL_156,none,mid,38,。,SOKUON;CHOON;DAKUON;HANDAKUON,,4
NORMAL_157,none,mid,21,。,SOKUON,,5
NORMAL_158,none,mid,38,。,SOKUON;HATSUON;DAKUON,P20,4
NORMAL_159,none,mid,19,。,CHOON;DAKUON,,5
NORMAL_160,none,mid,37,。,SOKUON;DAKUON,,4
NORMAL_161,none,strong,11,！,CHOON;HANDAKUON,,5
NORMAL_162,none,strong,20,！,SOKUON;DAKUON,,5
NORMAL_163,friend,mid,36,？,DAKUON,,4
NORMAL_164,none,mid,22,。,SOKUON;DAKUON,,5
NORMAL_165,friend,mid,37,。,HATSUON;DAKUON,,4
NORMAL_166,none,mid,10,。,,,5
NORMAL_167,none,mid,22,。,SOKUON,,5
NORMAL_168,none,mid,37,。,SOKUON;DAKUON,,4
NORMAL_169,none,mid,36,。,CHOON;DAKUON,,4
NORMAL_170,none,strong,19,。,HATSUON;DAKUON,,5
NORMAL_171,none,strong,37,。,SOKUON;DAKUON,,4
NORMAL_172,none,strong,19,。,YOUON;CHOON;DAKUON,,5
NORMAL_173,none,weak,11,。,SOKUON,,5
NORMAL_174,friend,strong,37,…,SOKUON;HATSUON;DAKUON,,4
NORMAL_175,none,strong,19,。,CHOON;DAKUON,,5
NORMAL_176,friend,strong,36,。,SOKUON;HATSUON;DAKUON,,4
NORMAL_177,none,strong,19,。,SOKUON;CHOON,,5
NORMAL_178,none,strong,39,。,HATSUON;DAKUON,,4
NORMAL_179,friend,strong,22,？,SOKUON;CHOON;DAKUON,,5
NORMAL_180,none,strong,37,？,CHOON;DAKUON,,4
NORMAL_181,none,strong,11,。,,,5
NORMAL_182,friend,strong,20,！,SOKUON;HATSUON;CHOON;DAKUON,P04,5
NORMAL_183,none,strong,37,。,YOUON;SOKUON;HATSUON;DAKUON,,4
NORMAL_184,none,strong,23,。,DAKUON,P06,5
NORMAL_185,artisan,strong,36,。,SOKUON,P06,4
NORMAL_186,none,weak,36,。,YOUON;SOKUON;DAKUON,,4
NORMAL_187,friend,strong,22,。,HATSUON;CHOON;DAKUON,,5
NORMAL_188,friend,strong,38,！,SOKUON;CHOON;DAKUON,,4
NORMAL_189,none,strong,19,。,SOKUON;CHOON;DAKUON;GAIRAION,,5
NORMAL_190,none,weak,37,。,SOKUON;HATSUON;DAKUON,,4
NORMAL_191,none,strong,10,。,,,5
NORMAL_192,none,weak,20,…,CHOON;DAKUON,P02,5
NORMAL_193,friend,strong,39,。,SOKUON;CHOON;DAKUON,,4
NORMAL_194,none,strong,38,。,SOKUON;CHOON;DAKUON,,4
NORMAL_195,friend,strong,21,。,CHOON;DAKUON,,5
NORMAL_196,none,strong,37,！,HATSUON;DAKUON;HANDAKUON,,4
NORMAL_197,none,strong,20,。,HATSUON;CHOON;DAKUON,,5
NORMAL_198,friend,weak,41,。,SOKUON;HATSUON;CHOON;DAKUON,,4
NORMAL_199,none,strong,22,。,SOKUON;DAKUON,P15,5
NORMAL_200,maid,weak,36,…,HATSUON;CHOON;DAKUON,P16,4
