id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
JOY_169,none,mid,36,。,SOKUON;DAKUON,,4
JOY_170,none,mid,20,。,CHOON;DAKUON,,4
JOY_171,none,weak,36,。,SOKUON;DAKUON,,4
JOY_172,none,mid,36,。,SOKUON;DAKUON,,4
JOY_173,friend,strong,25,！,SOKUON;DAKUON;HANDAKUON,P05,5
JOY_174,none,mid,14,。,SOKUON;DAKUON,,5
JOY_175,none,strong,40,！,DAKUON,,4
JOY_176,none,strong,20,？,SOKUON;CHOON,,5
JOY_177,none,mid,36,。,SOKUON;CHOON;DAKUON,,4
JOY_178,none,mid,19,。,DAKUON,,5
JOY_179,none,mid,37,。,SOKUON;CHOON;DAKUON,,4
JOY_180,mage,mid,25,。,SOKUON;DAKUON,P06,5
JOY_181,none,mid,21,。,SOKUON;HATSUON;DAKUON,,5
JOY_182,swordsman,strong,37,！,SOKUON;CHOON;DAKUON,,4
JOY_183,none,mid,36,。,SOKUON;DAKUON,,4
JOY_184,none,strong,22,？,CHOON,,5
JOY_185,none,mid,36,。,SOKUON;HATSUON;DAKUON,,4
JOY_186,friend,mid,14,。,CHOON;DAKUON,,5
JOY_187,none,mid,37,。,DAKUON,P17,4
JOY_188,none,strong,24,。,CHOON;DAKUON;GAIRAION,,5
JOY_189,none,strong,36,。,SOKUON;DAKUON,,4
JOY_190,none,strong,20,。,DAKUON,,5
JOY_191,none,strong,23,！,DAKUON,,4
JOY_192,adventurer,strong,37,。,HATSUON;DAKUON,,4
JOY_193,none,strong,25,。,CHOON;DAKUON,,5
JOY_194,none,strong,36,。,SOKUON;DAKUON,,4
JOY_195,none,strong,37,！,CHOON;DAKUON,,4
JOY_196,none,strong,15,…,SOKUON;DAKUON,P20,5
JOY_197,none,strong,21,？,DAKUON,,5
JOY_198,friend,strong,36,。,SOKUON;DAKUON,,4
JOY_199,none,strong,22,。,CHOON;DAKUON;GAIRAION,,5
JOY_200,none,strong,36,…,DAKUON,,4
