id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
SAD_139,none,mid,36,。,SOKUON;HATSUON;CHOON;DAKUON,,4
SAD_140,none,mid,23,…,SOKUON;DAKUON,,5
SAD_141,none,mid,22,。,CHOON;DAKUON;GAIRAION,,5
SAD_142,none,mid,36,…,SOKUON;CHOON;DAKUON,,4
SAD_143,none,mid,36,。,DAKUON,,4
SAD_144,none,mid,21,。,DAKUON,,5
SAD_145,none,mid,37,。,SOKUON;DAKUON,P14,4
SAD_146,none,mid,15,。,DAKUON,,5
SAD_147,none,mid,36,。,SOKUON,,4
SAD_148,mage,mid,30,。,CHOON;DAKUON,,4
SAD_149,none,strong,39,。,DAKUON,,4
SAD_150,none,mid,20,。,HATSUON;CHOON;DAKUON,,5
SAD_151,none,mid,22,。,SOKUON;DAKUON,,5
SAD_152,none,mid,36,。,SOKUON;DAKUON,,4
SAD_153,none,strong,20,！,SOKUON;CHOON;DAKUON,,5
SAD_154,none,mid,37,。,HATSUON;CHOON;DAKUON;GAIRAION,,4
SAD_155,none,mid,39,…,SOKUON;DAKUON,,4
SAD_156,none,strong,11,！,,,5
SAD_157,none,mid,21,。,,,5
SAD_158,none,strong,36,！,SOKUON;CHOON;DAKUON,,4
SAD_159,none,mid,25,。,SOKUON;CHOON;DAKUON;GAIRAION,,5
SAD_160,none,weak,38,。,DAKUON,,4
SAD_161,friend,mid,14,。,CHOON,,5
SAD_162,none,mid,24,。,,,5
SAD_163,adventurer,weak,37,。,HATSUON;DAKUON,,4
SAD_164,none,mid,38,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
SAD_165,none,mid,25,。,SOKUON;DAKUON,,5
SAD_166,friend,mid,42,。,SOKUON;DAKUON,,4
SAD_167,none,mid,12,…,SOKUON;HATSUON;DAKUON,P02,5
SAD_168,none,strong,19,？,SOKUON;DAKUON,,5
SAD_169,none,strong,38,？,SOKUON;DAKUON,,4
SAD_170,none,mid,19,。,HANDAKUON,,5
SAD_171,none,strong,36,。,HATSUON;DAKUON,,4
SAD_172,none,strong,37,。,SOKUON;CHOON;DAKUON,,4
SAD_173,none,strong,25,。,SOKUON;DAKUON,,5
SAD_174,none,strong,11,？,,,5
SAD_175,none,strong,36,。,SOKUON;DAKUON,P09,4
SAD_176,none,strong,25,。,CHOON,,5
SAD_177,none,strong,36,！,DAKUON,,4
SAD_178,none,strong,20,。,DAKUON,P17,5
SAD_179,none,strong,41,。,SOKUON;CHOON;DAKUON,,4
SAD_180,none,strong,20,？,HATSUON;DAKUON,P05,5
SAD_181,none,strong,22,。,DAKUON,,5
SAD_182,none,strong,36,…,SOKUON;DAKUON,,4
SAD_183,none,strong,36,。,SOKUON;DAKUON,P08,4
SAD_184,none,strong,20,。,HATSUON;DAKUON,P12,5
SAD_185,none,strong,37,？,CHOON;DAKUON,,4
SAD_186,none,strong,11,…,CHOON;DAKUON,,5
SAD_187,none,strong,39,。,HATSUON;DAKUON,,4
SAD_188,none,strong,24,。,SOKUON;HATSUON;DAKUON,,5
SAD_189,swordsman,strong,37,。,CHOON;DAKUON,,4
SAD_190,none,strong,20,…,CHOON;DAKUON;GAIRAION,,5
SAD_191,none,strong,23,？,YOUON;DAKUON,,5
SAD_192,none,strong,49,。,SOKUON;HATSUON;CHOON;DAKUON,,3
SAD_193,none,strong,20,？,CHOON;DAKUON,,5
SAD_194,none,strong,36,。,SOKUON;CHOON;DAKUON,,4
SAD_195,mage,strong,37,…,DAKUON,,4
SAD_196,none,strong,11,！,DAKUON,P11,5
SAD_197,friend,strong,23,。,HATSUON;DAKUON,,5
SAD_198,none,strong,36,。,SOKUON;CHOON;DAKUON,,4
SAD_199,none,strong,21,。,SOKUON;DAKUON,,5
SAD_200,none,weak,36,…,SOKUON;DAKUON,,4
