id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
FEAR_049,none,strong,37,。,SOKUON;CHOON;DAKUON,,4
FEAR_050,none,weak,20,…,SOKUON;DAKUON,,5
FEAR_051,none,weak,36,。,SOKUON;DAKUON,,4
FEAR_052,none,weak,36,…,SOKUON;HATSUON;DAKUON,,4
FEAR_053,none,strong,20,？,SOKUON;DAKUON,,5
FEAR_054,friend,weak,37,。,SOKUON;HATSUON;CHOON;DAKUON,,4
FEAR_055,none,strong,9,？,,,5
FEAR_056,none,weak,21,。,HATSUON;CHOON;DAKUON;GAIRAION,,5
FEAR_057,mage,weak,37,。,DAKUON,P19,4
FEAR_058,adventurer,strong,19,！,SOKUON;DAKUON,,5
FEAR_059,none,strong,38,。,DAKUON,,4
FEAR_060,none,weak,21,。,SOKUON;DAKUON,,5
FEAR_061,none,strong,9,。,,,5
FEAR_062,none,strong,18,？,HATSUON;DAKUON,,5
FEAR_063,none,weak,37,。,HATSUON;DAKUON,,4
FEAR_064,adventurer,weak,37,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
FEAR_065,none,weak,21,。,DAKUON,,5
FEAR_066,none,weak,38,。,SOKUON,,4
FEAR_067,none,strong,19,？,HATSUON;DAKUON,,5
FEAR_068,none,weak,8,。,SOKUON;DAKUON,,5
FEAR_069,none,weak,36,。,DAKUON,,4
FEAR_070,none,strong,19,！,,,5
FEAR_071,none,weak,38,。,SOKUON;CHOON;DAKUON;GAIRAION,,4
FEAR_072,none,weak,39,。,DAKUON,,4
FEAR_073,none,weak,20,。,SOKUON;DAKUON,,5
FEAR_074,none,weak,36,。,CHOON;DAKUON,,4
FEAR_075,none,weak,9,…,DAKUON,P08,5
FEAR_076,none,weak,20,。,DAKUON,,5
FEAR_077,none,weak,36,。,HATSUON;DAKUON,,4
FEAR_078,none,strong,19,！,DAKUON,,5
FEAR_079,none,weak,37,。,SOKUON;CHOON;DAKUON,,4
FEAR_080,none,weak,22,。,DAKUON;GAIRAION,,5
FEAR_081,none,strong,10,！,DAKUON,,5
FEAR_082,none,strong,18,？,CHOON;DAKUON,,5
FEAR_083,none,weak,36,。,SOKUON;HATSUON;DAKUON,,4
FEAR_084,friend,weak,36,。,CHOON;DAKUON,,4
FEAR_085,swordsman,weak,22,。,YOUON;DAKUON,,5
FEAR_086,none,mid,36,。,SOKUON;HATSUON;CHOON;DAKUON,,4
FEAR_087,none,mid,21,。,SOKUON;DAKUON,P04,5
FEAR_088,none,mid,9,。,SOKUON;DAKUON,,5
FEAR_089,adventurer,mid,36,。,HATSUON;DAKUON,,4
FEAR_090,none,weak,19,。,DAKUON,,5
FEAR_091,none,mid,37,。,SOKUON;DAKUON,P06,4
FEAR_092,none,strong,36,…,SOKUON;DAKUON,,4
FEAR_093,adventurer,strong,18,？,YOUON;DAKUON,,5
FEAR_094,none,mid,36,。,SOKUON;CHOON;DAKUON,,4
FEAR_095,none,strong,10,！,DAKUON,P08,5
FEAR_096,none,strong,20,！,DAKUON,P17,5
FEAR_097,none,mid,37,。,SOKUON;CHOON;DAKUON,,4
FEAR_098,none,mid,18,。,HATSUON;DAKUON,,5
FEAR_099,none,mid,38,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
FEAR_100,none,strong,18,？,DAKUON,P20,5
FEAR_101,none,strong,38,。,SOKUON;CHOON;DAKUON,,4
FEAR_102,none,strong,18,！,DAKUON,,5
FEAR_103,friend,mid,39,。,HATSUON;CHOON;DAKUON,,4
FEAR_104,none,strong,8,？,,,5
FEAR_105,none,mid,18,。,DAKUON,,5
FEAR_106,friend,mid,36,。,SOKUON;CHOON;DAKUON,,4
FEAR_107,none,mid,36,。,SOKUON;DAKUON;HANDAKUON,,4
FEAR_108,none,mid,22,。,SOKUON;DAKUON,,5
FEAR_109,none,strong,37,。,CHOON;DAKUON,,4
FEAR_110,none,mid,23,。,SOKUON;DAKUON,,5
FEAR_111,none,mid,36,。,DAKUON,,4
FEAR_112,none,mid,9,。,DAKUON,,5
FEAR_113,none,strong,18,？,DAKUON,,5
FEAR_114,none,mid,37,。,DAKUON,,4
FEAR_115,none,mid,38,。,DAKUON,,4
FEAR_116,none,mid,21,。,DAKUON,,5
FEAR_117,none,mid,37,…,DAKUON;GAIRAION,P06,4
FEAR_118,none,mid,20,。,HATSUON;DAKUON,P03,5
FEAR_119,none,strong,36,。,SOKUON;DAKUON,P14,4
FEAR_120,mage,mid,22,。,SOKUON;CHOON;DAKUON;HANDAKUON,,5
FEAR_121,none,strong,39,。,CHOON;DAKUON,P02,4
FEAR_122,none,mid,19,…,SOKUON;DAKUON,,5
FEAR_123,none,mid,37,。,HATSUON;DAKUON,P10,4
FEAR_124,none,mid,9,…,CHOON;DAKUON,P16,5
FEAR_125,none,strong,18,！,CHOON,,5
FEAR_126,none,strong,38,。,SOKUON;HATSUON;DAKUON,,4
FEAR_127,none,mid,37,。,SOKUON;DAKUON,,4
FEAR_128,none,strong,20,？,DAKUON;HANDAKUON;GAIRAION,,5
FEAR_129,none,mid,39,。,SOKUON;CHOON;DAKUON,,4
FEAR_130,none,mid,25,。,SOKUON;DAKUON,,5
FEAR_131,none,mid,39,。,SOKUON;DAKUON,P14,4
FEAR_132,none,mid,8,。,DAKUON,,5
FEAR_133,none,strong,19,！,YOUON;HATSUON;DAKUON,,5
FEAR_134,none,mid,36,。,SOKUON;DAKUON,,4
FEAR_135,adventurer,mid,38,。,DAKUON,,4
FEAR_136,none,strong,26,。,SOKUON;DAKUON;HANDAKUON,P19,5
FEAR_137,none,mid,38,。,HATSUON;DAKUON,P13,4
FEAR_138,none,mid,21,。,DAKUON,,5
FEAR_139,none,mid,36,。,DAKUON,,4
FEAR_140,none,strong,18,？,SOKUON;DAKUON,,5
FEAR_141,none,mid,37,。,SOKUON;HATSUON;DAKUON,,4
FEAR_142,none,mid,21,。,HATSUON;CHOON;DAKUON;HANDAKUON,,5
FEAR_143,none,mid,38,。,SOKUON;CHOON;DAKUON,,4
FEAR_144,none,strong,8,？,,,5
FEAR_145,none,mid,30,。,SOKUON;DAKUON,P09,4
FEAR_146,none,strong,40,。,SOKUON;HATSUON;CHOON;DAKUON,,4
FEAR_147,none,mid,37,。,SOKUON;DAKUON,P01,4
FEAR_148,none,strong,18,！,DAKUON,,5
FEAR_149,none,mid,38,。,SOKUON;HATSUON;DAKUON,,4
FEAR_150,none,mid,20,。,YOUON;SOKUON;CHOON;DAKUON,,5
FEAR_151,mage,mid,38,。,SOKUON;HATSUON;CHOON;DAKUON,,4
FEAR_152,none,strong,9,。,,,5
FEAR_153,none,strong,19,？,CHOON;DAKUON;HANDAKUON,,5
FEAR_154,none,weak,36,。,SOKUON;HATSUON;DAKUON,,4
FEAR_155,none,mid,37,。,DAKUON,,4
FEAR_156,none,mid,19,。,DAKUON,P05,5
FEAR_157,none,mid,36,…,CHOON;DAKUON,P16,4
FEAR_158,none,strong,18,！,SOKUON;DAKUON,P17,5
FEAR_159,none,weak,38,。,SOKUON;HATSUON;DAKUON,,4
FEAR_160,none,strong,30,？,SOKUON;DAKUON,P07,4
FEAR_161,none,mid,37,。,DAKUON,,4
FEAR_162,none,mid,20,。,CHOON;DAKUON,,5
FEAR_163,none,mid,36,。,SOKUON;CHOON;DAKUON,,4
FEAR_164,none,strong,10,！,DAKUON,,5
FEAR_165,none,mid,20,。,DAKUON,P10,5
FEAR_166,none,strong,36,。,SOKUON;HATSUON;CHOON;DAKUON,,4
FEAR_167,none,mid,36,。,SOKUON;CHOON;DAKUON,P15,4
FEAR_168,adventurer,mid,20,。,,,5
FEAR_169,none,mid,37,。,CHOON;DAKUON,P13,4
FEAR_170,teacher,strong,18,！,SOKUON;HANDAKUON,,5
FEAR_171,friend,mid,39,。,SOKUON;HATSUON;DAKUON,,4
FEAR_172,none,strong,9,？,SOKUON;DAKUON,,5
FEAR_173,none,strong,26,。,DAKUON,,4
FEAR_174,none,mid,39,。,SOKUON;DAKUON,,4
FEAR_175,none,mid,37,。,HATSUON;DAKUON,,4
FEAR_176,none,mid,23,。,CHOON;DAKUON;GAIRAION,,5
FEAR_177,none,strong,38,。,CHOON;DAKUON,P02,4
FEAR_178,none,mid,19,…,DAKUON,P18,5
FEAR_179,none,mid,37,。,SOKUON;DAKUON,,4
FEAR_180,none,mid,22,。,DAKUON;GAIRAION,P03,5
FEAR_181,none,mid,37,。,SOKUON;DAKUON,,4
FEAR_182,none,strong,20,！,SOKUON;DAKUON,,5
FEAR_183,none,mid,38,。,SOKUON;DAKUON,,4
FEAR_184,none,strong,10,！,SOKUON;DAKUON,,5
FEAR_185,none,mid,21,。,CHOON;DAKUON;HANDAKUON;GAIRAION,,5
FEAR_186,none,mid,37,。,YOUON;SOKUON;DAKUON,,4
FEAR_187,friend,mid,38,。,SOKUON;CHOON;DAKUON,,4
FEAR_188,none,mid,26,。,DAKUON,,5
FEAR_189,none,mid,38,。,SOKUON;CHOON;DAKUON;HANDAKUON,,4
FEAR_190,none,mid,21,。,HATSUON;DAKUON,,5
FEAR_191,none,strong,37,。,HATSUON;DAKUON,,4
FEAR_192,none,mid,9,…,CHOON,P15,5
FEAR_193,none,mid,22,。,SOKUON;DAKUON,,5
FEAR_194,none,strong,36,。,HATSUON;DAKUON,,4
FEAR_195,none,strong,38,…,CHOON;DAKUON,,4
FEAR_196,none,mid,22,。,DAKUON,P04,5
FEAR_197,none,mid,36,。,SOKUON;HATSUON;DAKUON,,4
FEAR_198,friend,strong,18,！,HATSUON;DAKUON,,5
FEAR_199,none,mid,38,…,CHOON;DAKUON,,4
FEAR_200,none,mid,21,。,HATSUON;DAKUON,,5
