id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
CONFUSE_045,knight,weak,22,。,SOKUON;DAKUON,,5
CONFUSE_046,none,weak,37,。,SOKUON;HATSUON;DAKUON,,4
CONFUSE_047,none,strong,21,！,SOKUON;DAKUON;HANDAKUON,,5
CONFUSE_048,none,strong,10,！,DAKUON,,5
CONFUSE_049,senpai,weak,37,。,CHOON;DAKUON,,4
CONFUSE_050,none,weak,19,…,DAKUON,,5
CONFUSE_051,knight,weak,42,。,DAKUON;HANDAKUON,,4
CONFUSE_052,none,weak,37,…,HATSUON;DAKUON,,4
CONFUSE_053,none,strong,21,？,SOKUON;DAKUON,,5
CONFUSE_054,none,weak,36,。,DAKUON,,4
CONFUSE_055,none,strong,9,？,,,5
CONFUSE_056,none,weak,22,。,CHOON;DAKUON;GAIRAION,,5
CONFUSE_057,mage,weak,39,。,CHOON;DAKUON;HANDAKUON,P11,4
CONFUSE_058,none,strong,20,！,DAKUON,,5
CONFUSE_059,none,weak,37,。,SOKUON;CHOON;DAKUON,,4
CONFUSE_060,none,weak,22,。,DAKUON,,5
CONFUSE_061,knight,weak,10,。,DAKUON,,5
CONFUSE_062,none,strong,20,？,DAKUON,,5
CONFUSE_063,none,weak,38,。,SOKUON;DAKUON,,4
CONFUSE_064,none,weak,36,。,CHOON;DAKUON;HANDAKUON;GAIRAION,P12,4
CONFUSE_065,none,weak,21,。,DAKUON,,5
CONFUSE_066,none,weak,38,。,HATSUON;DAKUON,,4
CONFUSE_067,none,strong,18,？,SOKUON;HATSUON;DAKUON,,5
CONFUSE_068,none,strong,14,？,SOKUON;DAKUON,,5
CONFUSE_069,none,weak,38,。,HATSUON;DAKUON,,4
CONFUSE_070,none,strong,20,！,DAKUON,,5
CONFUSE_071,none,weak,38,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
CONFUSE_072,knight,weak,39,。,HATSUON;DAKUON,,4
CONFUSE_073,none,weak,22,。,DAKUON,,5
CONFUSE_074,none,weak,39,。,SOKUON;HATSUON;DAKUON,,4
CONFUSE_075,none,weak,10,…,HATSUON;CHOON;DAKUON,P06,5
CONFUSE_076,none,weak,21,。,SOKUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,5
CONFUSE_077,none,mid,39,。,CHOON;DAKUON;GAIRAION,,4
CONFUSE_078,none,strong,20,！,YOUON;HATSUON;DAKUON,,5
CONFUSE_079,none,mid,40,。,CHOON;DAKUON,,4
CONFUSE_080,none,mid,22,。,SOKUON;DAKUON,,5
CONFUSE_081,none,strong,11,！,YOUON;SOKUON;HATSUON;DAKUON,,5
CONFUSE_082,none,strong,19,？,SOKUON;DAKUON,,5
CONFUSE_083,none,mid,39,。,SOKUON;HATSUON;DAKUON,,4
CONFUSE_084,adventurer,mid,38,。,DAKUON,,4
CONFUSE_085,none,mid,23,。,DAKUON;GAIRAION,,5
CONFUSE_086,none,mid,37,。,DAKUON,,4
CONFUSE_087,none,mid,28,。,DAKUON,P02,4
CONFUSE_088,none,mid,10,。,DAKUON,P07,5
CONFUSE_089,artisan,weak,37,。,YOUON;SOKUON;HATSUON;DAKUON,,4
CONFUSE_090,none,mid,20,。,SOKUON,,5
CONFUSE_091,none,mid,36,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
CONFUSE_092,none,mid,36,…,SOKUON;DAKUON,P09,4
CONFUSE_093,none,strong,20,？,YOUON;SOKUON;HATSUON;DAKUON,,5
CONFUSE_094,none,strong,38,。,SOKUON;DAKUON,,4
CONFUSE_095,friend,strong,11,！,SOKUON;DAKUON,,5
CONFUSE_096,none,strong,19,！,SOKUON;DAKUON,,5
CONFUSE_097,none,mid,36,。,DAKUON,,4
CONFUSE_098,none,mid,19,。,DAKUON,P14,5
CONFUSE_099,none,mid,36,。,HATSUON;DAKUON;GAIRAION,,4
CONFUSE_100,none,strong,19,？,CHOON;DAKUON;HANDAKUON,,5
CONFUSE_101,artisan,mid,38,。,HATSUON;DAKUON,,4
CONFUSE_102,none,strong,19,！,SOKUON;DAKUON,,5
CONFUSE_103,none,mid,37,。,HATSUON;DAKUON,,4
CONFUSE_104,none,strong,10,？,CHOON;DAKUON,P03,5
CONFUSE_105,none,mid,22,。,DAKUON,,5
CONFUSE_106,none,mid,37,。,SOKUON;HATSUON;DAKUON,,4
CONFUSE_107,none,mid,45,。,HATSUON;DAKUON,,4
CONFUSE_108,none,mid,21,。,SOKUON;HATSUON;DAKUON,,5
CONFUSE_109,adventurer,mid,37,。,SOKUON;DAKUON,,4
CONFUSE_110,adventurer,strong,31,？,HATSUON;CHOON;DAKUON;HANDAKUON,,4
CONFUSE_111,none,mid,37,。,SOKUON;DAKUON,,4
CONFUSE_112,none,mid,10,。,YOUON;DAKUON,P04,5
CONFUSE_113,none,strong,19,？,,,5
CONFUSE_114,none,mid,36,。,DAKUON,,4
CONFUSE_115,none,mid,37,。,SOKUON;HATSUON;HANDAKUON,,4
CONFUSE_116,senpai,mid,22,。,DAKUON,,5
CONFUSE_117,none,mid,38,…,SOKUON;DAKUON,,4
CONFUSE_118,none,weak,21,。,DAKUON;HANDAKUON,,5
CONFUSE_119,none,weak,37,。,DAKUON;GAIRAION,,4
CONFUSE_120,mage,mid,21,。,HATSUON,,5
CONFUSE_121,adventurer,mid,40,。,DAKUON,,4
CONFUSE_122,none,mid,18,…,SOKUON;DAKUON,,5
CONFUSE_123,none,mid,37,。,DAKUON,,4
CONFUSE_124,none,mid,10,…,,,5
CONFUSE_125,none,strong,19,！,YOUON;SOKUON;DAKUON,,5
CONFUSE_126,mage,mid,39,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
CONFUSE_127,none,mid,45,。,DAKUON,,4
CONFUSE_128,none,strong,21,？,HATSUON;CHOON;DAKUON;HANDAKUON,,5
CONFUSE_129,none,mid,40,。,HATSUON;CHOON;DAKUON,,4
CONFUSE_130,none,mid,21,。,HATSUON;DAKUON;HANDAKUON,,5
CONFUSE_131,none,mid,38,。,DAKUON,,4
CONFUSE_132,adventurer,mid,9,。,DAKUON,P13,5
CONFUSE_133,none,strong,18,！,DAKUON,,5
CONFUSE_134,none,mid,36,。,CHOON;DAKUON,,4
CONFUSE_135,none,mid,38,。,DAKUON,,4
CONFUSE_136,none,mid,20,。,DAKUON;HANDAKUON;GAIRAION,,5
CONFUSE_137,none,mid,37,。,HATSUON;CHOON;DAKUON,,4
CONFUSE_138,none,mid,22,。,SOKUON;DAKUON,P01,5
CONFUSE_139,none,mid,39,。,SOKUON;DAKUON;HANDAKUON,,4
CONFUSE_140,none,strong,20,？,SOKUON;DAKUON,,5
CONFUSE_141,none,mid,37,。,DAKUON,,4
CONFUSE_142,none,mid,22,。,SOKUON;DAKUON;HANDAKUON,,5
CONFUSE_143,none,mid,39,。,HATSUON;CHOON;DAKUON;HANDAKUON,P16,4
CONFUSE_144,none,strong,10,？,HATSUON;CHOON;DAKUON,P06,5
CONFUSE_145,none,mid,24,。,DAKUON,P19,5
CONFUSE_146,none,mid,36,。,DAKUON,,4
CONFUSE_147,none,mid,39,。,CHOON;DAKUON;HANDAKUON,P08,4
CONFUSE_148,none,strong,18,！,HATSUON;DAKUON,P19,5
CONFUSE_149,none,mid,39,。,HATSUON;DAKUON,,4
CONFUSE_150,none,mid,22,。,,P12,5
CONFUSE_151,none,mid,36,。,HATSUON;DAKUON,,4
CONFUSE_152,none,mid,10,。,DAKUON,,5
CONFUSE_153,none,strong,20,？,HATSUON;DAKUON;GAIRAION,,5
CONFUSE_154,none,mid,39,。,SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
CONFUSE_155,adventurer,mid,40,。,DAKUON,P18,4
CONFUSE_156,none,mid,22,。,SOKUON;DAKUON,,5
CONFUSE_157,none,mid,37,…,SOKUON;DAKUON,,4
CONFUSE_158,none,strong,18,！,SOKUON;DAKUON,,5
CONFUSE_159,merchant,mid,36,。,HATSUON;DAKUON,,4
CONFUSE_160,artisan,mid,20,。,DAKUON,P14,5
CONFUSE_161,none,mid,36,。,CHOON;DAKUON;HANDAKUON,,4
CONFUSE_162,none,mid,21,。,SOKUON;HATSUON;DAKUON,,5
CONFUSE_163,none,mid,36,。,HATSUON;DAKUON;HANDAKUON,,4
CONFUSE_164,none,strong,11,！,SOKUON;DAKUON,,5
CONFUSE_165,none,mid,20,。,HATSUON;DAKUON,,5
CONFUSE_166,none,mid,39,。,SOKUON;HATSUON;DAKUON,P10,4
CONFUSE_167,none,weak,37,。,SOKUON;CHOON;DAKUON;GAIRAION,,4
CONFUSE_168,none,mid,20,。,SOKUON;DAKUON,,5
CONFUSE_169,none,mid,37,。,HATSUON;DAKUON,,4
CONFUSE_170,none,strong,18,！,DAKUON,,5
CONFUSE_171,none,mid,38,。,SOKUON;HATSUON;DAKUON,,4
CONFUSE_172,none,strong,9,？,CHOON;DAKUON,P03,5
CONFUSE_173,none,mid,21,。,DAKUON,P09,5
CONFUSE_174,none,mid,38,。,HATSUON;DAKUON,,4
CONFUSE_175,none,mid,37,。,SOKUON;CHOON;DAKUON,,4
CONFUSE_176,none,mid,21,。,CHOON;DAKUON;HANDAKUON;GAIRAION,,5
CONFUSE_177,artisan,mid,38,。,DAKUON,,4
CONFUSE_178,friend,mid,19,…,HATSUON;DAKUON,,5
CONFUSE_179,none,mid,36,。,HATSUON;DAKUON,,4
CONFUSE_180,none,mid,22,。,HATSUON;CHOON;GAIRAION,P20,5
CONFUSE_181,none,mid,39,。,HATSUON;DAKUON,,4
CONFUSE_182,none,strong,19,！,SOKUON;DAKUON,,5
CONFUSE_183,teacher,mid,38,。,HATSUON;DAKUON,,4
CONFUSE_184,none,strong,13,？,,,5
CONFUSE_185,none,mid,20,。,DAKUON,,5
CONFUSE_186,knight,strong,37,。,DAKUON,P08,4
CONFUSE_187,none,strong,42,。,HATSUON;DAKUON;HANDAKUON,,4
CONFUSE_188,none,strong,21,。,DAKUON,,5
CONFUSE_189,none,strong,39,。,DAKUON,,4
CONFUSE_190,none,strong,22,。,HATSUON;DAKUON;HANDAKUON,,5
CONFUSE_191,none,strong,41,。,HATSUON;CHOON;DAKUON;HANDAKUON;GAIRAION,P20,4
CONFUSE_192,none,strong,9,…,,,5
CONFUSE_193,none,strong,20,。,SOKUON;CHOON;DAKUON,,5
CONFUSE_194,none,strong,38,。,HATSUON;DAKUON,,4
CONFUSE_195,adventurer,strong,40,…,CHOON;DAKUON,,4
CONFUSE_196,none,strong,27,？,DAKUON,,5
CONFUSE_197,none,strong,38,。,DAKUON,P18,4
CONFUSE_198,friend,strong,18,！,SOKUON;HATSUON;DAKUON,,5
CONFUSE_199,none,strong,40,…,DAKUON,,4
CONFUSE_200,none,strong,27,？,DAKUON,P17,5
