id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
FUN_038,knight,strong,36,！,YOUON;SOKUON;DAKUON,,4
FUN_039,none,weak,22,。,YOUON;SOKUON;DAKUON,,5
FUN_040,none,weak,36,。,HATSUON;DAKUON,,4
FUN_041,none,weak,10,。,,P11,5
FUN_042,none,weak,23,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,5
FUN_043,none,weak,37,。,SOKUON;DAKUON,,4
FUN_044,none,weak,39,。,HATSUON;CHOON;DAKUON,,4
FUN_045,none,weak,19,。,SOKUON;DAKUON,P03,5
FUN_046,none,strong,37,？,YOUON;HATSUON;DAKUON,,4
FUN_047,none,weak,13,。,CHOON;DAKUON,,5
FUN_048,friend,strong,20,！,HATSUON;DAKUON,P16,5
FUN_049,none,weak,36,。,YOUON;SOKUON;DAKUON,,4
FUN_050,none,weak,18,。,SOKUON;CHOON,P15,5
FUN_051,none,weak,36,。,SOKUON;DAKUON;HANDAKUON,,4
FUN_052,none,weak,36,。,DAKUON,,4
FUN_053,none,weak,20,。,SOKUON,P05,5
FUN_054,none,weak,10,。,SOKUON;CHOON,,5
FUN_055,none,weak,37,。,SOKUON;HATSUON;DAKUON,,4
FUN_056,none,strong,18,？,CHOON;DAKUON;GAIRAION,,5
FUN_057,mage,weak,36,。,SOKUON;DAKUON,,4
FUN_058,none,weak,20,。,YOUON;SOKUON;HATSUON;DAKUON;HANDAKUON,,5
FUN_059,none,strong,36,！,CHOON;DAKUON,,4
FUN_060,none,strong,29,！,SOKUON;HATSUON;DAKUON,,4
FUN_061,mage,weak,19,。,SOKUON;DAKUON,,5
FUN_062,none,weak,36,。,SOKUON;CHOON;DAKUON;GAIRAION,,4
FUN_063,swordsman,weak,36,。,YOUON;SOKUON;DAKUON,P18,4
FUN_064,none,strong,20,？,,,5
FUN_065,friend,weak,38,。,SOKUON;HATSUON;DAKUON,P06,4
FUN_066,none,weak,10,。,,,5
FUN_067,none,strong,36,？,SOKUON;HATSUON;DAKUON,,4
FUN_068,none,weak,21,。,SOKUON;DAKUON,,5
FUN_069,butler,weak,39,。,CHOON;DAKUON;GAIRAION,P19,4
FUN_070,none,strong,27,！,HATSUON;DAKUON,P11,5
FUN_071,friend,strong,18,？,HATSUON,,5
FUN_072,none,weak,36,。,CHOON;DAKUON,,4
FUN_073,none,weak,18,。,CHOON;DAKUON,P02,5
FUN_074,mage,weak,37,…,YOUON;SOKUON;HATSUON;DAKUON,,4
FUN_075,artisan,weak,38,。,HATSUON;DAKUON,,4
FUN_076,none,strong,10,？,,P10,5
FUN_077,friend,weak,22,。,SOKUON;DAKUON,P17,5
FUN_078,senpai,weak,38,。,SOKUON;CHOON;DAKUON,,4
FUN_079,adventurer,weak,18,…,SOKUON;DAKUON,,5
FUN_080,friend,mid,40,。,SOKUON;HATSUON;CHOON;DAKUON;HANDAKUON,,4
FUN_081,none,mid,11,。,HATSUON;DAKUON,,5
FUN_082,none,strong,18,？,SOKUON;DAKUON,,5
FUN_083,none,mid,37,。,SOKUON;CHOON;DAKUON,,4
FUN_084,none,strong,37,！,SOKUON;HATSUON;DAKUON,P03,4
FUN_085,none,mid,22,。,DAKUON,,5
FUN_086,none,mid,36,。,HATSUON;CHOON;DAKUON;GAIRAION,,4
FUN_087,none,mid,11,。,SOKUON,,5
FUN_088,none,mid,21,。,HATSUON;CHOON;DAKUON,,5
FUN_089,none,mid,37,。,SOKUON;DAKUON,,4
FUN_090,none,mid,18,。,,,5
FUN_091,none,weak,36,。,HATSUON;DAKUON,,4
FUN_092,mage,strong,37,！,SOKUON;HATSUON;DAKUON,,4
FUN_093,none,mid,20,。,HATSUON;CHOON;DAKUON;HANDAKUON,,5
FUN_094,friend,mid,9,。,DAKUON,,5
FUN_095,none,strong,42,！,DAKUON,,4
FUN_096,swordsman,strong,18,！,CHOON;DAKUON,,5
FUN_097,friend,mid,37,。,HATSUON;DAKUON;HANDAKUON,,4
FUN_098,none,mid,20,…,SOKUON,,5
FUN_099,adventurer,mid,40,。,YOUON;SOKUON;DAKUON,P09,4
FUN_100,none,mid,21,。,HATSUON;DAKUON;HANDAKUON,,5
FUN_101,none,strong,21,！,DAKUON,,5
FUN_102,friend,weak,38,。,CHOON;DAKUON,,4
FUN_103,friend,mid,36,。,SOKUON;CHOON;DAKUON,,4
FUN_104,none,mid,19,。,HATSUON;CHOON;DAKUON,,5
FUN_105,none,mid,36,。,SOKUON;DAKUON,P20,4
FUN_106,none,strong,10,？,DAKUON,,5
FUN_107,none,strong,36,！,HATSUON;CHOON;DAKUON;GAIRAION,P14,4
FUN_108,none,strong,22,？,CHOON;DAKUON,,5
FUN_109,none,mid,37,。,SOKUON;CHOON;DAKUON,,4
FUN_110,none,mid,20,。,CHOON;DAKUON;GAIRAION,P19,5
FUN_111,senpai,mid,18,。,DAKUON,P08,5
FUN_112,knight,mid,37,。,YOUON;DAKUON,P07,4
FUN_113,none,mid,19,。,YOUON,,5
FUN_114,none,mid,36,。,SOKUON;DAKUON,,4
FUN_115,none,mid,36,。,SOKUON;DAKUON,,4
FUN_116,none,mid,11,。,HANDAKUON,,5
FUN_117,mage,mid,23,。,HATSUON;DAKUON,,5
FUN_118,swordsman,mid,37,。,HATSUON;DAKUON,,4
FUN_119,friend,mid,19,。,HATSUON;CHOON;DAKUON,,5
FUN_120,none,mid,36,。,SOKUON,,4
FUN_121,none,mid,10,。,CHOON;DAKUON,,5
FUN_122,none,mid,18,。,CHOON,,5
FUN_123,none,mid,37,。,SOKUON;DAKUON,,4
FUN_124,none,mid,36,…,SOKUON;HATSUON;DAKUON,,4
FUN_125,none,strong,20,！,HATSUON,P16,5
FUN_126,none,mid,40,。,SOKUON;DAKUON,,4
FUN_127,none,mid,10,。,DAKUON,,5
FUN_128,maid,mid,27,。,HATSUON;DAKUON,,5
FUN_129,mage,strong,37,！,SOKUON;DAKUON,,4
FUN_130,none,mid,18,。,HATSUON;DAKUON,P17,5
FUN_131,none,strong,37,？,DAKUON,P08,4
FUN_132,friend,mid,39,。,SOKUON;HATSUON;HANDAKUON,,4
FUN_133,none,mid,19,。,CHOON;DAKUON,,5
FUN_134,none,strong,9,？,DAKUON,,5
FUN_135,none,strong,39,。,SOKUON;HATSUON;DAKUON,,4
FUN_136,friend,mid,21,。,CHOON;DAKUON,,5
FUN_137,teacher,mid,37,。,SOKUON;DAKUON,,4
FUN_138,knight,mid,18,。,DAKUON,,5
FUN_139,none,strong,36,！,DAKUON,,4
FUN_140,none,strong,22,！,CHOON;DAKUON,,5
FUN_141,none,strong,19,！,CHOON;DAKUON;GAIRAION,,5
FUN_142,maid,mid,43,。,SOKUON;DAKUON;HANDAKUON,,4
FUN_143,teacher,mid,38,。,SOKUON;HATSUON;DAKUON,,4
FUN_144,friend,mid,19,。,CHOON;DAKUON;HANDAKUON,,5
FUN_145,none,strong,42,！,HATSUON;CHOON;DAKUON;GAIRAION,,4
FUN_146,none,mid,15,。,SOKUON;DAKUON,,5
FUN_147,none,mid,36,。,SOKUON;HATSUON;CHOON;DAKUON,,4
FUN_148,none,weak,22,。,YOUON;HATSUON;CHOON;DAKUON,,5
FUN_149,swordsman,mid,37,。,SOKUON;HATSUON;DAKUON,,4
FUN_150,adventurer,mid,19,。,HATSUON;DAKUON,,5
FUN_151,none,mid,24,。,YOUON;SOKUON;CHOON;DAKUON;HANDAKUON,,5
FUN_152,friend,mid,38,。,SOKUON;HATSUON;DAKUON,,4
FUN_153,mage,mid,18,。,SOKUON,,5
FUN_154,none,strong,38,！,HATSUON;DAKUON,,4
FUN_155,none,mid,38,…,SOKUON;DAKUON,,4
FUN_156,none,mid,14,。,DAKUON,,5
FUN_157,none,strong,23,！,SOKUON;DAKUON,,5
FUN_158,cool,mid,37,。,SOKUON;CHOON;DAKUON,,4
FUN_159,none,mid,19,。,DAKUON,P01,5
FUN_160,none,strong,42,？,SOKUON;HATSUON;DAKUON,,4
FUN_161,friend,mid,11,。,DAKUON,P01,5
FUN_162,none,mid,19,。,DAKUON,,5
FUN_163,mage,strong,36,！,DAKUON,,4
FUN_164,knight,strong,36,。,SOKUON,,4
FUN_165,none,mid,18,。,CHOON;DAKUON,P13,5
FUN_166,none,mid,39,。,YOUON;HATSUON;CHOON;DAKUON,,4
FUN_167,none,strong,16,！,SOKUON;DAKUON,,5
FUN_168,none,mid,20,。,,P05,5
FUN_169,maid,strong,37,？,DAKUON,,4
FUN_170,none,mid,22,。,SOKUON;DAKUON;HANDAKUON,,5
FUN_171,friend,strong,46,！,HATSUON;DAKUON,,3
FUN_172,none,mid,38,。,SOKUON;DAKUON;HANDAKUON,,4
FUN_173,none,strong,18,？,YOUON;HATSUON;DAKUON,,5
FUN_174,none,mid,11,。,SOKUON;CHOON;DAKUON;HANDAKUON,P02,5
FUN_175,none,strong,38,？,SOKUON;DAKUON,,4
FUN_176,friend,mid,21,。,HATSUON;DAKUON,,5
FUN_177,none,mid,36,。,SOKUON;HATSUON;DAKUON,,4
FUN_178,none,strong,19,！,DAKUON,,5
FUN_179,adventurer,mid,36,。,DAKUON,,4
FUN_180,none,mid,19,。,DAKUON,,5
FUN_181,none,mid,18,。,HATSUON;CHOON;DAKUON;HANDAKUON,,5
FUN_182,none,mid,36,…,DAKUON,,4
FUN_183,friend,mid,39,。,YOUON;SOKUON;HATSUON;CHOON;DAKUON,P09,4
FUN_184,none,mid,22,。,SOKUON;HATSUON;DAKUON,,5
FUN_185,none,strong,37,？,DAKUON,,4
FUN_186,none,mid,10,。,DAKUON,P10,5
FUN_187,adventurer,strong,36,！,,,4
FUN_188,none,mid,23,。,SOKUON;DAKUON;HANDAKUON,,5
FUN_189,none,mid,36,。,DAKUON,,4
FUN_190,none,weak,20,。,HATSUON;CHOON;DAKUON;GAIRAION,P14,5
FUN_191,friend,strong,22,？,SOKUON;CHOON;DAKUON,P15,5
FUN_192,none,strong,36,！,SOKUON;DAKUON,,4
FUN_193,none,strong,20,！,DAKUON,P13,5
FUN_194,friend,strong,37,！,CHOON;DAKUON,,4
FUN_195,none,weak,36,。,SOKUON;HATSUON;DAKUON,,4
FUN_196,friend,mid,11,…,DAKUON,,5
FUN_197,none,mid,19,。,SOKUON,P04,5
FUN_198,none,strong,36,！,DAKUON,,4
FUN_199,none,mid,20,…,CHOON,,5
FUN_200,friend,mid,38,…,YOUON;SOKUON;HATSUON;CHOON;DAKUON,,4
