id,character_style,intensity,length_chars,punctuation,phoneme_tags,near_pair_group,reading_ease_score
LAZY_068,maid,mid,41,。,DAKUON,,4
LAZY_069,none,mid,21,。,,,5
LAZY_070,friend,mid,39,。,YOUON;CHOON;DAKUON,,4
LAZY_071,none,mid,9,。,DAKUON,P01,5
LAZY_072,none,mid,20,。,HATSUON;DAKUON;HANDAKUON,,5
LAZY_073,none,mid,39,。,DAKUON,,4
LAZY_074,none,mid,38,。,HATSUON;CHOON;DAKUON,,4
LAZY_075,none,mid,19,。,DAKUON,,5
LAZY_076,none,weak,40,。,SOKUON;DAKUON,,4
LAZY_077,none,weak,20,。,SOKUON;CHOON;DAKUON,,5
LAZY_078,none,mid,40,。,SOKUON;DAKUON,P18,4
LAZY_079,maid,mid,21,。,YOUON;GAIRAION,,5
LAZY_080,none,mid,37,。,,P06,4
LAZY_081,none,mid,9,。,CHOON;DAKUON,,5
LAZY_082,none,strong,18,？,HATSUON;DAKUON,,5
LAZY_083,teacher,weak,38,。,DAKUON,,4
LAZY_084,none,mid,20,。,SOKUON;HATSUON;DAKUON,P13,5
LAZY_085,none,mid,39,。,CHOON;DAKUON,,4
LAZY_086,none,mid,10,…,HATSUON;DAKUON,,5
LAZY_087,none,mid,20,。,DAKUON,,5
LAZY_088,none,mid,39,。,DAKUON,,4
LAZY_089,none,weak,36,…,SOKUON;HATSUON,,4
LAZY_090,none,mid,23,。,DAKUON,,5
LAZY_091,none,mid,38,。,SOKUON;CHOON;DAKUON,,4
LAZY_092,none,strong,19,？,YOUON;SOKUON;DAKUON,,5
LAZY_093,friend,mid,10,。,HATSUON;DAKUON,,5
LAZY_094,none,mid,39,。,DAKUON,,4
LAZY_095,none,mid,21,。,CHOON;DAKUON,,5
LAZY_096,none,mid,38,。,SOKUON;CHOON;DAKUON;HANDAKUON,,4
LAZY_097,maid,mid,22,。,DAKUON,P07,5
LAZY_098,none,mid,38,。,SOKUON;DAKUON,P20,4
LAZY_099,none,strong,20,？,SOKUON;CHOON;DAKUON,,5
LAZY_100,none,mid,39,。,SOKUON;DAKUON,,4
LAZY_101,none,weak,10,。,SOKUON,,5
LAZY_102,none,mid,19,…,DAKUON,P15,5
LAZY_103,maid,mid,37,。,SOKUON;HATSUON;DAKUON,,4
LAZY_104,none,mid,20,。,SOKUON,P12,5
LAZY_105,none,mid,40,。,HATSUON;DAKUON,,4
LAZY_106,none,mid,40,。,CHOON;DAKUON,,4
LAZY_107,none,mid,18,。,CHOON;DAKUON,,5
LAZY_108,none,mid,40,。,HATSUON;DAKUON;HANDAKUON,,4
LAZY_109,adventurer,mid,21,。,SOKUON;DAKUON,,5
LAZY_110,teacher,mid,37,。,HATSUON;DAKUON,,4
LAZY_111,none,mid,9,…,CHOON,P04,5
LAZY_112,none,strong,20,？,SOKUON;CHOON;DAKUON,,5
LAZY_113,none,mid,38,。,SOKUON;CHOON;DAKUON,,4
LAZY_114,none,mid,36,…,SOKUON;DAKUON,,4
LAZY_115,none,mid,22,。,DAKUON,,5
LAZY_116,knight,mid,37,。,CHOON;DAKUON,,4
LAZY_117,none,mid,20,。,DAKUON;HANDAKUON,P02,5
LAZY_118,none,mid,37,。,SOKUON;DAKUON,P20,4
LAZY_119,mage,mid,20,。,,,5
LAZY_120,none,mid,40,。,DAKUON;GAIRAION,P11,4
LAZY_121,none,strong,9,？,HATSUON,P03,5
LAZY_122,none,mid,18,…,CHOON;DAKUON,,5
LAZY_123,none,weak,38,。,DAKUON,,4
LAZY_124,friend,mid,22,。,CHOON;DAKUON,,5
LAZY_125,none,mid,38,。,HATSUON;DAKUON,,4
LAZY_126,none,mid,9,。,SOKUON;DAKUON,P13,5
LAZY_127,none,strong,19,？,DAKUON,,5
LAZY_128,none,mid,37,。,HATSUON;CHOON;DAKUON,P14,4
LAZY_129,artisan,mid,39,。,SOKUON;CHOON;DAKUON,,4
LAZY_130,none,weak,21,。,SOKUON;DAKUON,,5
LAZY_131,none,mid,40,。,SOKUON;DAKUON,,4
LAZY_132,friend,mid,20,。,SOKUON;HATSUON;CHOON;DAKUON,,5
LAZY_133,none,mid,10,…,CHOON,,5
LAZY_134,none,mid,40,。,CHOON;DAKUON,,4
LAZY_135,none,mid,21,。,CHOON;DAKUON,,5
LAZY_136,none,mid,39,。,SOKUON;DAKUON,,4
LAZY_137,none,mid,19,。,SOKUON;CHOON,,5
LAZY_138,none,mid,38,。,SOKUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,4
LAZY_139,none,strong,19,？,HATSUON;DAKUON,,5
LAZY_140,none,mid,39,。,SOKUON;DAKUON,P06,4
LAZY_141,none,mid,9,。,,P01,5
LAZY_142,none,mid,19,。,DAKUON,P14,5
LAZY_143,none,weak,38,。,DAKUON,,4
LAZY_144,none,mid,21,。,DAKUON,,5
LAZY_145,none,weak,37,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
LAZY_146,knight,mid,37,。,DAKUON,,4
LAZY_147,none,mid,19,。,HATSUON;CHOON;DAKUON;HANDAKUON,P10,5
LAZY_148,friend,mid,36,。,CHOON;DAKUON,,4
LAZY_149,none,mid,21,。,DAKUON,,5
LAZY_150,none,weak,37,。,HATSUON;DAKUON,,4
LAZY_151,none,strong,9,？,,,5
LAZY_152,none,strong,18,？,SOKUON;CHOON;DAKUON,P05,5
LAZY_153,none,mid,36,。,DAKUON,,4
LAZY_154,none,mid,36,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
LAZY_155,none,mid,21,。,DAKUON,,5
LAZY_156,none,strong,38,…,SOKUON;DAKUON,,4
LAZY_157,knight,strong,21,。,DAKUON,,5
LAZY_158,friend,strong,36,。,SOKUON;CHOON;DAKUON,,4
LAZY_159,none,strong,19,。,SOKUON,,5
LAZY_160,butler,strong,38,。,DAKUON,,4
LAZY_161,none,strong,9,。,,,5
LAZY_162,none,strong,19,。,DAKUON,,5
LAZY_163,none,strong,37,。,SOKUON;CHOON;DAKUON,,4
LAZY_164,none,strong,21,。,DAKUON,,5
LAZY_165,none,strong,37,。,HATSUON;DAKUON;HANDAKUON,,4
LAZY_166,none,strong,11,。,CHOON,,5
LAZY_167,none,strong,20,。,DAKUON,,5
LAZY_168,none,strong,39,。,CHOON;DAKUON,,4
LAZY_169,none,strong,36,。,DAKUON,,4
LAZY_170,none,strong,21,。,SOKUON;HATSUON;DAKUON,P19,5
LAZY_171,none,strong,37,。,CHOON;DAKUON,,4
LAZY_172,none,strong,20,。,DAKUON,P15,5
LAZY_173,none,strong,9,？,SOKUON,P12,5
LAZY_174,none,strong,39,。,SOKUON;CHOON;DAKUON,,4
LAZY_175,none,strong,19,。,CHOON;GAIRAION,,5
LAZY_176,none,strong,38,。,SOKUON;DAKUON,,4
LAZY_177,none,weak,18,…,CHOON,,5
LAZY_178,none,strong,38,。,SOKUON;CHOON;DAKUON;HANDAKUON,,4
LAZY_179,none,strong,19,。,DAKUON,P16,5
LAZY_180,none,strong,36,。,SOKUON;DAKUON,,4
LAZY_181,none,strong,11,。,DAKUON,,5
LAZY_182,friend,strong,19,。,DAKUON,,5
LAZY_183,mage,strong,37,。,DAKUON,P09,4
LAZY_184,none,strong,20,。,SOKUON;CHOON;DAKUON;HANDAKUON;GAIRAION,,5
LAZY_185,none,strong,38,。,HATSUON;DAKUON,,4
LAZY_186,friend,strong,36,。,DAKUON,,4
LAZY_187,none,strong,19,。,YOUON,,5
LAZY_188,none,strong,40,。,SOKUON;HATSUON;CHOON;DAKUON;GAIRAION,,4
LAZY_189,none,strong,20,。,DAKUON;GAIRAION,P11,5
LAZY_190,none,strong,38,。,SOKUON;HATSUON;DAKUON;HANDAKUON,,4
LAZY_191,none,strong,10,…,DAKUON,,5
LAZY_192,none,strong,19,。,DAKUON,,5
LAZY_193,none,weak,38,。,DAKUON,,4
LAZY_194,none,strong,36,。,SOKUON;DAKUON,P05,4
LAZY_195,none,strong,19,。,SOKUON;DAKUON,P19,5
LAZY_196,teacher,strong,40,…,HATSUON;DAKUON,,4
LAZY_197,friend,strong,31,。,HATSUON;CHOON,,4
LAZY_198,none,strong,38,。,DAKUON,,4
LAZY_199,none,strong,18,。,,,5
LAZY_200,none,strong,41,…,HATSUON;CHOON;DAKUON,,4
